col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr,weight
ORDERS.1001,ORDERS.2001,ORDERS,ORDERS,0.000174,4.359891503849358e-05,0.75,0.093089,0.779644,0.779644
ORDERLINES.5001,orders_df.9001,ORDERLINES,orders_df,3.1e-05,7.767622794214375e-06,0.75,0.092894,0.779643,0.779643
ORDERLINES.3001,orderlines_df.6001,ORDERLINES,orderlines_df,5.8e-05,1.4532971679497862e-05,0.75,0.092852,0.779639,0.779639
ORDERLINES.1001,orderlines_df.6001,ORDERLINES,orderlines_df,0.00029,7.266485839748931e-05,0.75,0.093087,0.779636,0.779636
ORDERLINES.1001,ORDERS.4001,ORDERLINES,ORDERS,0.000261,6.539837255774038e-05,0.75,0.093029,0.779635,0.779635
orders_df.1001,orders_df.3001,orders_df,orders_df,0.000232,5.813188671799145e-05,0.75,0.092962,0.779634,0.779634
orderlines_df.6001,ORDERS.1001,orderlines_df,ORDERS,0.00029,7.266485839748931e-05,0.75,0.093049,0.779634,0.779634
ORDERLINES.5001,ORDERS.7001,ORDERLINES,ORDERS,2e-05,5.011369544654435e-06,0.75,0.09269,0.779633,0.779633
ORDERLINES.1001,ORDERS.9001,ORDERLINES,ORDERS,0.00031,7.767622794214374e-05,0.75,0.093039,0.779633,0.779633
orderlines_df.2001,orderlines_df.7001,orderlines_df,orderlines_df,0.000125,3.132105965409022e-05,0.75,0.092801,0.779632,0.779632
custhist_df.8001,ORDERS.4001,custhist_df,ORDERS,4.4e-05,1.1025012998239756e-05,0.75,0.092691,0.779632,0.779632
CUST_HIST.4001,ORDERLINES.5001,CUST_HIST,ORDERLINES,1.7e-05,4.25966411295627e-06,0.75,0.092646,0.779631,0.779631
CUST_HIST.4001,ORDERS.5001,CUST_HIST,ORDERS,1.7e-05,4.25966411295627e-06,0.75,0.092615,0.77963,0.77963
CUST_HIST.8001,ORDERS.1001,CUST_HIST,ORDERS,0.000305,7.642338555598012e-05,0.75,0.092904,0.779626,0.779626
ORDERLINES.5001,orderlines_df.2001,ORDERLINES,orderlines_df,0.000105,2.6309690109435785e-05,0.75,0.092647,0.779626,0.779626
custhist_df.2001,ORDERS.6001,custhist_df,ORDERS,0.000116,2.9065943358995724e-05,0.75,0.092644,0.779625,0.779625
CUST_HIST.2001,orders_df.4001,CUST_HIST,orders_df,8.7e-05,2.179945751924679e-05,0.75,0.092586,0.779624,0.779624
orderlines_df.4001,ORDERS.7001,orderlines_df,ORDERS,3.7e-05,9.271033657610703e-06,0.75,0.092509,0.779623,0.779623
custhist_df.2001,ORDERS.9001,custhist_df,ORDERS,0.000136,3.407731290365016e-05,0.75,0.092623,0.779623,0.779623
CUST_HIST.1001,orderlines_df.5001,CUST_HIST,orderlines_df,0.000279,6.990860514792937e-05,0.75,0.092815,0.779623,0.779623
ORDERLINES.1001,orders_df.2001,ORDERLINES,orders_df,0.000174,4.359891503849358e-05,0.75,0.092662,0.779622,0.779622
orderlines_df.3001,orders_df.4001,orderlines_df,orders_df,2.9e-05,7.266485839748931e-06,0.75,0.092467,0.779622,0.779622
orderlines_df.6001,ORDERS.9001,orderlines_df,ORDERS,2e-05,5.011369544654435e-06,0.75,0.092437,0.779621,0.779621
CUST_HIST.8001,ORDERS.7001,CUST_HIST,ORDERS,6e-06,1.5034108633963305e-06,0.75,0.092405,0.77962,0.77962
custhist_df.8001,ORDERS.7001,custhist_df,ORDERS,6e-06,1.5034108633963305e-06,0.75,0.092417,0.77962,0.77962
ORDERS.5001,orders_df.7001,ORDERS,orders_df,2e-05,5.011369544654435e-06,0.75,0.092424,0.77962,0.77962
ORDERS.1001,orders_df.2001,ORDERS,orders_df,0.000174,4.359891503849358e-05,0.75,0.092624,0.77962,0.77962
orderlines_df.7001,ORDERS.2001,orderlines_df,ORDERS,0.000125,3.132105965409022e-05,0.75,0.092544,0.779619,0.779619
ORDERLINES.1001,ORDERLINES.2001,ORDERLINES,ORDERLINES,0.000174,4.359891503849358e-05,0.75,0.092571,0.779618,0.779618
ORDERLINES.3001,orders_df.2001,ORDERLINES,orders_df,5.8e-05,1.4532971679497862e-05,0.75,0.092428,0.779618,0.779618
ORDERLINES.2001,ORDERS.1001,ORDERLINES,ORDERS,0.000174,4.359891503849358e-05,0.75,0.092533,0.779616,0.779616
orderlines_df.3001,orders_df.9001,orderlines_df,orders_df,7.8e-05,1.9544341224152295e-05,0.75,0.092422,0.779616,0.779616
CUST_HIST.8001,ORDERS.6001,CUST_HIST,ORDERS,1.5e-05,3.7585271584908265e-06,0.75,0.092313,0.779615,0.779615
CUST_HIST.6001,ORDERS.1001,CUST_HIST,ORDERS,0.00029,7.266485839748931e-05,0.75,0.092646,0.779614,0.779614
CUST_HIST.8001,ORDERS.9001,CUST_HIST,ORDERS,5e-06,1.2528423861636088e-06,0.75,0.092292,0.779614,0.779614
ORDERLINES.5001,ORDERS.2001,ORDERLINES,ORDERS,0.000105,2.6309690109435785e-05,0.75,0.092391,0.779613,0.779613
ORDERS.3001,orders_df.1001,ORDERS,orders_df,0.000232,5.813188671799145e-05,0.75,0.092556,0.779613,0.779613
ORDERLINES.2001,ORDERLINES.3001,ORDERLINES,ORDERLINES,5.8e-05,1.4532971679497862e-05,0.75,0.092337,0.779613,0.779613
orderlines_df.7001,orders_df.8001,orderlines_df,orders_df,6e-06,1.5034108633963305e-06,0.75,0.092275,0.779613,0.779613
ORDERS.8001,orders_df.1001,ORDERS,orders_df,0.000305,7.642338555598012e-05,0.75,0.092622,0.779612,0.779612
custhist_df.2001,ORDERS.4001,custhist_df,ORDERS,8.7e-05,2.179945751924679e-05,0.75,0.092314,0.77961,0.77961
CUST_HIST.1001,ORDERS.5001,CUST_HIST,ORDERS,0.000279,6.990860514792937e-05,0.75,0.092509,0.779608,0.779608
CUST_HIST.2001,orders_df.5001,CUST_HIST,orders_df,0.000105,2.6309690109435785e-05,0.75,0.092266,0.779607,0.779607
orderlines_df.3001,ORDERS.1001,orderlines_df,ORDERS,0.000232,5.813188671799145e-05,0.75,0.092432,0.779607,0.779607
orderlines_df.7001,orders_df.6001,orderlines_df,orders_df,8e-06,2.004547817861774e-06,0.75,0.092149,0.779607,0.779607
CUST_HIST.4001,orderlines_df.7001,CUST_HIST,orderlines_df,3.7e-05,9.271033657610703e-06,0.75,0.092163,0.779606,0.779606
orderlines_df.6001,ORDERS.4001,orderlines_df,ORDERS,2.9e-05,7.266485839748931e-06,0.75,0.092128,0.779605,0.779605
orderlines_df.2001,orderlines_df.3001,orderlines_df,orderlines_df,5.8e-05,1.4532971679497862e-05,0.75,0.092177,0.779605,0.779605
ORDERLINES.5001,orders_df.8001,ORDERLINES,orders_df,2.6e-05,6.514780408050765e-06,0.75,0.092122,0.779604,0.779604
orders_df.1001,orders_df.4001,orders_df,orders_df,0.000261,6.539837255774038e-05,0.75,0.092394,0.779603,0.779603
CUST_HIST.6001,ORDERS.9001,CUST_HIST,ORDERS,2e-05,5.011369544654435e-06,0.75,0.092036,0.779601,0.779601
orderlines_df.5001,orderlines_df.7001,orderlines_df,orderlines_df,2e-05,5.011369544654435e-06,0.75,0.092031,0.7796,0.7796
ORDERLINES.5001,orders_df.6001,ORDERLINES,orders_df,1.2e-05,3.006821726792661e-06,0.75,0.091996,0.779599,0.779599
orders_df.1001,orders_df.9001,orders_df,orders_df,0.00031,7.767622794214374e-05,0.75,0.09235,0.779598,0.779598
CUST_HIST.8001,ORDERS.4001,CUST_HIST,ORDERS,4.4e-05,1.1025012998239756e-05,0.75,0.091984,0.779596,0.779596
orderlines_df.2001,orders_df.1001,orderlines_df,orders_df,0.000174,4.359891503849358e-05,0.75,0.092105,0.779594,0.779594
custhist_df.2001,ORDERS.7001,custhist_df,ORDERS,0.000125,3.132105965409022e-05,0.75,0.092041,0.779594,0.779594
ORDERS.6001,orders_df.2001,ORDERS,orders_df,0.000116,2.9065943358995724e-05,0.75,0.092035,0.779594,0.779594
CUST_HIST.9001,ORDERS.6001,CUST_HIST,ORDERS,2e-05,5.011369544654435e-06,0.75,0.091893,0.779593,0.779593
orderlines_df.6001,ORDERS.7001,orderlines_df,ORDERS,8e-06,2.004547817861774e-06,0.75,0.091855,0.779592,0.779592
orderlines_df.3001,ORDERS.2001,orderlines_df,ORDERS,5.8e-05,1.4532971679497862e-05,0.75,0.091922,0.779592,0.779592
ORDERS.9001,orders_df.2001,ORDERS,orders_df,0.000136,3.407731290365016e-05,0.75,0.092015,0.779592,0.779592
ORDERLINES.1001,orders_df.3001,ORDERLINES,orders_df,0.000232,5.813188671799145e-05,0.75,0.09209,0.77959,0.77959
ORDERLINES.5001,orders_df.7001,ORDERLINES,orders_df,2e-05,5.011369544654435e-06,0.75,0.09182,0.77959,0.77959
CUST_HIST.9001,ORDERS.4001,CUST_HIST,ORDERS,4.8e-05,1.2027286907170644e-05,0.75,0.091838,0.779589,0.779589
ORDERLINES.5001,ORDERLINES.7001,ORDERLINES,ORDERLINES,2e-05,5.011369544654435e-06,0.75,0.091728,0.779585,0.779585
CUST_HIST.6001,ORDERS.4001,CUST_HIST,ORDERS,2.9e-05,7.266485839748931e-06,0.75,0.091728,0.779585,0.779585
ORDERS.2001,orders_df.1001,ORDERS,orders_df,0.000174,4.359891503849358e-05,0.75,0.09185,0.779582,0.779582
ORDERS.4001,orders_df.2001,ORDERS,orders_df,8.7e-05,2.179945751924679e-05,0.75,0.091707,0.77958,0.77958
ORDERLINES.7001,ORDERS.5001,ORDERLINES,ORDERS,2e-05,5.011369544654435e-06,0.75,0.091615,0.779579,0.779579
orderlines_df.3001,orders_df.8001,orderlines_df,orders_df,7.3e-05,1.8291498837988686e-05,0.75,0.091655,0.779578,0.779578
CUST_HIST.2001,orders_df.6001,CUST_HIST,orders_df,0.000116,2.9065943358995724e-05,0.75,0.091626,0.779574,0.779574
orderlines_df.3001,orders_df.6001,orderlines_df,orders_df,5.8e-05,1.4532971679497862e-05,0.75,0.091529,0.779573,0.779573
orderlines_df.9001,ORDERS.5001,orderlines_df,ORDERS,3.1e-05,7.767622794214375e-06,0.75,0.091473,0.779572,0.779572
CUST_HIST.6001,ORDERS.7001,CUST_HIST,ORDERS,8e-06,2.004547817861774e-06,0.75,0.091457,0.779572,0.779572
CUST_HIST.1001,orderlines_df.9001,CUST_HIST,orderlines_df,0.00031,7.767622794214374e-05,0.75,0.091802,0.779571,0.779571
ORDERLINES.3001,orders_df.7001,ORDERLINES,orders_df,6.7e-05,1.678808797459236e-05,0.75,0.091446,0.779568,0.779568
orderlines_df.3001,orderlines_df.5001,orderlines_df,orderlines_df,4.6e-05,1.15261499527052e-05,0.75,0.091412,0.779568,0.779568
ORDERLINES.3001,orders_df.5001,ORDERLINES,orders_df,4.6e-05,1.15261499527052e-05,0.75,0.0914,0.779567,0.779567
orderlines_df.7001,ORDERS.3001,orderlines_df,ORDERS,6.7e-05,1.678808797459236e-05,0.75,0.091378,0.779565,0.779565
orderlines_df.3001,orders_df.7001,orderlines_df,orders_df,6.7e-05,1.678808797459236e-05,0.75,0.091354,0.779564,0.779564
ORDERS.7001,orders_df.2001,ORDERS,orders_df,0.000125,3.132105965409022e-05,0.75,0.091436,0.779564,0.779564
orderlines_df.7001,orders_df.5001,orderlines_df,orders_df,2e-05,5.011369544654435e-06,0.75,0.091281,0.779563,0.779563
ORDERLINES.1001,ORDERLINES.3001,ORDERLINES,ORDERLINES,0.000232,5.813188671799145e-05,0.75,0.091491,0.77956,0.77956
ORDERLINES.1001,orders_df.4001,ORDERLINES,orders_df,0.000261,6.539837255774038e-05,0.75,0.091527,0.77956,0.77956
orders_df.1001,orders_df.8001,orders_df,orders_df,0.000305,7.642338555598012e-05,0.75,0.091583,0.77956,0.77956
ORDERLINES.2001,ORDERS.7001,ORDERLINES,ORDERS,0.000125,3.132105965409022e-05,0.75,0.091346,0.779559,0.779559
ORDERLINES.3001,ORDERLINES.5001,ORDERLINES,ORDERLINES,4.6e-05,1.15261499527052e-05,0.75,0.091205,0.779557,0.779557
CUST_HIST.4001,orders_df.1001,CUST_HIST,orders_df,0.000261,6.539837255774038e-05,0.75,0.091471,0.779557,0.779557
ORDERLINES.1001,orders_df.9001,ORDERLINES,orders_df,0.00031,7.767622794214374e-05,0.75,0.091483,0.779555,0.779555
orders_df.1001,orders_df.6001,orders_df,orders_df,0.00029,7.266485839748931e-05,0.75,0.091457,0.779555,0.779555
ORDERS.1001,orders_df.5001,ORDERS,orders_df,0.000279,6.990860514792937e-05,0.75,0.091422,0.779554,0.779554
orderlines_df.7001,orderlines_df.9001,orderlines_df,orderlines_df,1.1e-05,2.756253249559939e-06,0.75,0.091026,0.779551,0.779551
ORDERLINES.1001,orderlines_df.2001,ORDERLINES,orderlines_df,0.000174,4.359891503849358e-05,0.75,0.09124,0.779551,0.779551
orderlines_df.5001,orders_df.1001,orderlines_df,orders_df,0.000279,6.990860514792937e-05,0.75,0.091341,0.77955,0.77955
orderlines_df.2001,ORDERS.1001,orderlines_df,ORDERS,0.000174,4.359891503849358e-05,0.75,0.091203,0.779549,0.779549
ORDERLINES.3001,orderlines_df.2001,ORDERLINES,orderlines_df,5.8e-05,1.4532971679497862e-05,0.75,0.09101,0.779547,0.779547
ORDERS.1001,orders_df.7001,ORDERS,orders_df,0.000299,7.49199746925838e-05,0.75,0.091275,0.779545,0.779545
orders_df.1001,orders_df.7001,orders_df,orders_df,0.000299,7.49199746925838e-05,0.75,0.091283,0.779545,0.779545
CUST_HIST.2001,orderlines_df.3001,CUST_HIST,orderlines_df,5.8e-05,1.4532971679497862e-05,0.75,0.090914,0.779542,0.779542
ORDERLINES.1001,ORDERS.3001,ORDERLINES,ORDERS,0.000232,5.813188671799145e-05,0.75,0.091139,0.779542,0.779542
ORDERLINES.5001,orderlines_df.9001,ORDERLINES,orderlines_df,3.1e-05,7.767622794214375e-06,0.75,0.090876,0.779542,0.779542
ORDERLINES.1001,ORDERS.8001,ORDERLINES,ORDERS,0.000305,7.642338555598012e-05,0.75,0.091204,0.779541,0.779541
ORDERLINES.1001,ORDERS.2001,ORDERLINES,ORDERS,0.000174,4.359891503849358e-05,0.75,0.090988,0.779539,0.779539
orderlines_df.8001,ORDERS.5001,orderlines_df,ORDERS,2.6e-05,6.514780408050765e-06,0.75,0.090777,0.779537,0.779537
CUST_HIST.1001,orderlines_df.8001,CUST_HIST,orderlines_df,0.000305,7.642338555598012e-05,0.75,0.091103,0.779536,0.779536
orderlines_df.5001,ORDERS.7001,orderlines_df,ORDERS,2e-05,5.011369544654435e-06,0.75,0.090698,0.779534,0.779534
orderlines_df.3001,orders_df.5001,orderlines_df,orders_df,4.6e-05,1.15261499527052e-05,0.75,0.090667,0.77953,0.77953
orderlines_df.2001,ORDERS.6001,orderlines_df,ORDERS,0.000116,2.9065943358995724e-05,0.75,0.090623,0.779524,0.779524
orderlines_df.7001,ORDERS.8001,orderlines_df,ORDERS,6e-06,1.5034108633963305e-06,0.75,0.090487,0.779524,0.779524
ORDERLINES.5001,ORDERS.1001,ORDERLINES,ORDERS,0.000279,6.990860514792937e-05,0.75,0.090829,0.779524,0.779524
ORDERS.7001,orders_df.1001,ORDERS,orders_df,0.000299,7.49199746925838e-05,0.75,0.090808,0.779522,0.779522
orderlines_df.2001,ORDERS.9001,orderlines_df,ORDERS,0.000136,3.407731290365016e-05,0.75,0.090603,0.779522,0.779522
ORDERLINES.1001,orders_df.8001,ORDERLINES,orders_df,0.000305,7.642338555598012e-05,0.75,0.090723,0.779517,0.779517
orderlines_df.7001,orderlines_df.8001,orderlines_df,orderlines_df,6e-06,1.5034108633963305e-06,0.75,0.090334,0.779516,0.779516
orderlines_df.3001,orderlines_df.9001,orderlines_df,orderlines_df,7.8e-05,1.9544341224152295e-05,0.75,0.090414,0.779516,0.779516
ORDERLINES.1001,orders_df.6001,ORDERLINES,orders_df,0.00029,7.266485839748931e-05,0.75,0.090599,0.779512,0.779512
orders_df.1001,orders_df.5001,orders_df,orders_df,0.000279,6.990860514792937e-05,0.75,0.090596,0.779512,0.779512
CUST_HIST.4001,ORDERS.1001,CUST_HIST,ORDERS,0.000261,6.539837255774038e-05,0.75,0.090576,0.779512,0.779512
ORDERLINES.3001,orderlines_df.5001,ORDERLINES,orderlines_df,4.6e-05,1.15261499527052e-05,0.75,0.090255,0.77951,0.77951
orderlines_df.2001,ORDERS.4001,orderlines_df,ORDERS,8.7e-05,2.179945751924679e-05,0.75,0.0903,0.77951,0.77951
ORDERLINES.5001,orderlines_df.8001,ORDERLINES,orderlines_df,2.6e-05,6.514780408050765e-06,0.75,0.090184,0.779508,0.779508
ORDERLINES.1001,orderlines_df.5001,ORDERLINES,orderlines_df,0.000279,6.990860514792937e-05,0.75,0.090483,0.779507,0.779507
CUST_HIST.1001,ORDERS.4001,CUST_HIST,ORDERS,0.000261,6.539837255774038e-05,0.75,0.090433,0.779505,0.779505
orderlines_df.5001,ORDERS.1001,orderlines_df,ORDERS,0.000279,6.990860514792937e-05,0.75,0.090447,0.779505,0.779505
ORDERLINES.7001,orders_df.1001,ORDERLINES,orders_df,0.000299,7.49199746925838e-05,0.75,0.090483,0.779505,0.779505
ORDERLINES.1001,orders_df.7001,ORDERLINES,orders_df,0.000299,7.49199746925838e-05,0.75,0.090426,0.779503,0.779503
CUST_HIST.4001,ORDERS.6001,CUST_HIST,ORDERS,2.9e-05,7.266485839748931e-06,0.75,0.09,0.779498,0.779498
orderlines_df.9001,orders_df.1001,orderlines_df,orders_df,0.00031,7.767622794214374e-05,0.75,0.090343,0.779498,0.779498
CUST_HIST.2001,orderlines_df.5001,CUST_HIST,orderlines_df,0.000105,2.6309690109435785e-05,0.75,0.09006,0.779496,0.779496
CUST_HIST.4001,ORDERS.9001,CUST_HIST,ORDERS,4.8e-05,1.2027286907170644e-05,0.75,0.08998,0.779496,0.779496
orderlines_df.2001,ORDERS.7001,orderlines_df,ORDERS,0.000125,3.132105965409022e-05,0.75,0.090033,0.779494,0.779494
orderlines_df.3001,orderlines_df.8001,orderlines_df,orderlines_df,7.3e-05,1.8291498837988686e-05,0.75,0.089726,0.779482,0.779482
ORDERLINES.1001,orders_df.5001,ORDERLINES,orders_df,0.000279,6.990860514792937e-05,0.75,0.089746,0.77947,0.77947
CUST_HIST.1001,ORDERS.6001,CUST_HIST,ORDERS,0.00029,7.266485839748931e-05,0.75,0.089722,0.779468,0.779468
CUST_HIST.4001,ORDERS.7001,CUST_HIST,ORDERS,3.7e-05,9.271033657610703e-06,0.75,0.089414,0.779468,0.779468
CUST_HIST.2001,ORDERS.3001,CUST_HIST,ORDERS,5.8e-05,1.4532971679497862e-05,0.75,0.089421,0.779467,0.779467
ORDERS.5001,orders_df.1001,ORDERS,orders_df,0.000279,6.990860514792937e-05,0.75,0.089679,0.779466,0.779466
orderlines_df.8001,orders_df.1001,orderlines_df,orders_df,0.000305,7.642338555598012e-05,0.75,0.089656,0.779464,0.779464
ORDERLINES.7001,ORDERS.1001,ORDERLINES,ORDERS,0.000299,7.49199746925838e-05,0.75,0.089598,0.779461,0.779461
ORDERLINES.3001,orderlines_df.9001,ORDERLINES,orderlines_df,7.8e-05,1.9544341224152295e-05,0.75,0.089269,0.779459,0.779459
ORDERLINES.1001,orderlines_df.9001,ORDERLINES,orderlines_df,0.00031,7.767622794214374e-05,0.75,0.089495,0.779455,0.779455
orderlines_df.9001,ORDERS.1001,orderlines_df,ORDERS,0.00031,7.767622794214374e-05,0.75,0.089459,0.779454,0.779454
CUST_HIST.2001,ORDERLINES.5001,CUST_HIST,ORDERLINES,0.000105,2.6309690109435785e-05,0.75,0.089201,0.779453,0.779453
ORDERLINES.1001,ORDERS.7001,ORDERLINES,ORDERS,0.000299,7.49199746925838e-05,0.75,0.089417,0.779452,0.779452
ORDERLINES.7001,ORDERS.6001,ORDERLINES,ORDERS,8e-06,2.004547817861774e-06,0.75,0.089028,0.779451,0.779451
ORDERLINES.7001,ORDERS.9001,ORDERLINES,ORDERS,1.1e-05,2.756253249559939e-06,0.75,0.089008,0.77945,0.77945
custhist_df.1376,PRODUCTS.1976,custhist_df,PRODUCTS,0.021946,0.005498975801349311,0.75,0.116434,0.779447,0.779447
CUST_HIST.2001,orderlines_df.9001,CUST_HIST,orderlines_df,0.000136,3.407731290365016e-05,0.75,0.089076,0.779445,0.779445
orderlines_df.9001,ORDERS.6001,orderlines_df,ORDERS,2e-05,5.011369544654435e-06,0.75,0.08889,0.779443,0.779443
CUST_HIST.1376,prod_df.1976,CUST_HIST,prod_df,0.021946,0.005498975801349311,0.75,0.116334,0.779442,0.779442
orderlines_df.7001,ORDERS.5001,orderlines_df,ORDERS,2e-05,5.011369544654435e-06,0.75,0.088786,0.779438,0.779438
CUST_HIST.1001,orderlines_df.7001,CUST_HIST,orderlines_df,0.000299,7.49199746925838e-05,0.75,0.089105,0.779437,0.779437
ORDERLINES.3001,orders_df.1001,ORDERLINES,orders_df,0.000232,5.813188671799145e-05,0.75,0.088964,0.779434,0.779434
CUST_HIST.2001,ORDERS.8001,CUST_HIST,ORDERS,0.000131,3.2824470517486555e-05,0.75,0.088819,0.779433,0.779433
ORDERLINES.7001,ORDERS.4001,ORDERLINES,ORDERS,3.7e-05,9.271033657610703e-06,0.75,0.08871,0.779433,0.779433
CUST_HIST.1001,ORDERS.9001,CUST_HIST,ORDERS,0.00031,7.767622794214374e-05,0.75,0.088988,0.77943,0.77943
orderlines_df.9001,ORDERS.4001,orderlines_df,ORDERS,4.8e-05,1.2027286907170644e-05,0.75,0.088573,0.779426,0.779426
ORDERLINES.3001,orderlines_df.8001,ORDERLINES,orderlines_df,7.3e-05,1.8291498837988686e-05,0.75,0.08859,0.779425,0.779425
ORDERLINES.1001,orderlines_df.8001,ORDERLINES,orderlines_df,0.000305,7.642338555598012e-05,0.75,0.088815,0.779422,0.779422
orderlines_df.8001,ORDERS.1001,orderlines_df,ORDERS,0.000305,7.642338555598012e-05,0.75,0.088779,0.77942,0.77942
orderlines_df.9001,ORDERS.7001,orderlines_df,ORDERS,1.1e-05,2.756253249559939e-06,0.75,0.088311,0.779415,0.779415
CUST_HIST.2001,orderlines_df.8001,CUST_HIST,orderlines_df,0.000131,3.2824470517486555e-05,0.75,0.088399,0.779412,0.779412
orderlines_df.8001,ORDERS.6001,orderlines_df,ORDERS,1.5e-05,3.7585271584908265e-06,0.75,0.088214,0.77941,0.77941
ORDERLINES.5001,orderlines_df.7001,ORDERLINES,orderlines_df,2e-05,5.011369544654435e-06,0.75,0.088206,0.779409,0.779409
orderlines_df.8001,ORDERS.9001,orderlines_df,ORDERS,5e-06,1.2528423861636088e-06,0.75,0.088194,0.779409,0.779409
ORDERLINES.1001,ORDERS.5001,ORDERLINES,ORDERS,0.000279,6.990860514792937e-05,0.75,0.088306,0.779398,0.779398
orderlines_df.8001,ORDERS.4001,orderlines_df,ORDERS,4.4e-05,1.1025012998239756e-05,0.75,0.087899,0.779392,0.779392
CUST_HIST.1001,ORDERS.7001,CUST_HIST,ORDERS,0.000299,7.49199746925838e-05,0.75,0.088159,0.779389,0.779389
CUST_HIST.2001,ORDERS.5001,CUST_HIST,ORDERS,0.000105,2.6309690109435785e-05,0.75,0.087877,0.779387,0.779387
orderlines_df.3001,orderlines_df.7001,orderlines_df,orderlines_df,6.7e-05,1.678808797459236e-05,0.75,0.087758,0.779384,0.779384
orderlines_df.8001,ORDERS.7001,orderlines_df,ORDERS,6e-06,1.5034108633963305e-06,0.75,0.087639,0.779382,0.779382
ORDERLINES.5001,orderlines_df.3001,ORDERLINES,orderlines_df,4.6e-05,1.15261499527052e-05,0.75,0.087613,0.779378,0.779378
orderlines_df.7001,orders_df.1001,orderlines_df,orders_df,0.000299,7.49199746925838e-05,0.75,0.087689,0.779366,0.779366
ORDERLINES.5001,orders_df.1001,ORDERLINES,orders_df,0.000279,6.990860514792937e-05,0.75,0.087544,0.77936,0.77936
ORDERLINES.1001,orderlines_df.3001,ORDERLINES,orderlines_df,0.000232,5.813188671799145e-05,0.75,0.087349,0.779353,0.779353
orderlines_df.3001,orders_df.1001,orderlines_df,orders_df,0.000232,5.813188671799145e-05,0.75,0.0871,0.77934,0.77934
orderlines_df.7001,ORDERS.6001,orderlines_df,ORDERS,8e-06,2.004547817861774e-06,0.75,0.086732,0.779336,0.779336
ORDERLINES.3001,orderlines_df.7001,ORDERLINES,orderlines_df,6.7e-05,1.678808797459236e-05,0.75,0.086647,0.779328,0.779328
ORDERLINES.1001,orderlines_df.7001,ORDERLINES,orderlines_df,0.000299,7.49199746925838e-05,0.75,0.086866,0.779325,0.779325
orderlines_df.7001,ORDERS.1001,orderlines_df,ORDERS,0.000299,7.49199746925838e-05,0.75,0.086831,0.779323,0.779323
ORDERLINES.1001,ORDERLINES.5001,ORDERLINES,ORDERLINES,0.000279,6.990860514792937e-05,0.75,0.086723,0.779319,0.779319
CUST_HIST.2001,orderlines_df.7001,CUST_HIST,orderlines_df,0.000125,3.132105965409022e-05,0.75,0.086459,0.779315,0.779315
orderlines_df.7001,ORDERS.9001,orderlines_df,ORDERS,1.1e-05,2.756253249559939e-06,0.75,0.08626,0.779312,0.779312
CUST_HIST.2001,orders_df.1001,CUST_HIST,orders_df,0.000174,4.359891503849358e-05,0.75,0.086163,0.779297,0.779297
orderlines_df.7001,ORDERS.4001,orderlines_df,ORDERS,3.7e-05,9.271033657610703e-06,0.75,0.085971,0.779296,0.779296
ORDERLINES.1376,prod_df.1976,ORDERLINES,prod_df,0.021946,0.005498975801349311,0.75,0.113204,0.779285,0.779285
CUST_HIST.2001,ORDERS.1001,CUST_HIST,ORDERS,0.000174,4.359891503849358e-05,0.75,0.084971,0.779238,0.779238
CUST_HIST.2001,ORDERS.6001,CUST_HIST,ORDERS,0.000116,2.9065943358995724e-05,0.75,0.08443,0.779214,0.779214
CUST_HIST.2001,ORDERS.9001,CUST_HIST,ORDERS,0.000136,3.407731290365016e-05,0.75,0.084412,0.779212,0.779212
CUST_HIST.2001,ORDERS.4001,CUST_HIST,ORDERS,8.7e-05,2.179945751924679e-05,0.75,0.084129,0.779201,0.779201
CUST_HIST.2001,ORDERS.7001,CUST_HIST,ORDERS,0.000125,3.132105965409022e-05,0.75,0.083881,0.779186,0.779186
orderlines_df.1376,prod_df.1976,orderlines_df,prod_df,0.021946,0.005498975801349311,0.75,0.109759,0.779113,0.779113
CUST_HIST.1376,PRODUCTS.1976,CUST_HIST,PRODUCTS,0.021946,0.005498975801349311,0.75,0.108589,0.779055,0.779055
ORDERLINES.1376,PRODUCTS.1976,ORDERLINES,PRODUCTS,0.021946,0.005498975801349311,0.75,0.105667,0.778909,0.778909
orderlines_df.1376,PRODUCTS.1976,orderlines_df,PRODUCTS,0.021946,0.005498975801349311,0.75,0.102451,0.778748,0.778748
CUSTOMER.00000,CUSTOMER.80000,CUSTOMER,CUSTOMER,0.637126,0.15964369162537506,0.8,0.145014,0.77734,0.77734
cust_df.00000,CUSTOMER.80000,cust_df,CUSTOMER,0.637126,0.15964369162537506,0.8,0.138046,0.776991,0.776991
cust_df.80000,CUSTOMER.00000,cust_df,CUSTOMER,0.637126,0.15964369162537506,0.8,0.133865,0.776782,0.776782
cust_df.00000,cust_df.80000,cust_df,cust_df,0.637126,0.15964369162537506,0.8,0.127433,0.776461,0.776461
CUST_HIST.9922,custhist_df.9972,CUST_HIST,custhist_df,0.111898,0.028038111465387098,0.75,0.13007,0.774494,0.774494
CUST_HIST.9972,CUST_HIST.9922,CUST_HIST,CUST_HIST,0.111898,0.028038111465387098,0.75,0.125277,0.774254,0.774254
custhist_df.9972,custhist_df.9922,custhist_df,custhist_df,0.111898,0.028038111465387098,0.75,0.117408,0.773861,0.773861
