col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
lineitem.l_commitdate,region.r_comment,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.555482,0.5,0.043894,0
lineitem.l_commitdate,supplier.s_suppkey,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.272169,0.083333,0.100007,0
lineitem.l_commitdate,supplier.s_name,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.055923,0.25,0.060491,0
lineitem.l_commitdate,supplier.s_address,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.133242,0.083333,0.063247,0
lineitem.l_commitdate,supplier.s_nationkey,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.255869,0.166667,0.091252,0
lineitem.l_commitdate,supplier.s_phone,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.034952,0.166667,0.076726,0
lineitem.l_commitdate,supplier.s_acctbal,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.20839,0.25,0.101568,0
lineitem.l_commitdate,supplier.s_comment,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.259519,0.5,0.061837,0
lineitem.l_receiptdate,lineitem.l_shipinstruct,lineitem,lineitem,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,0.289355,0.285714,0.101767,1
lineitem.l_receiptdate,lineitem.l_shipmode,lineitem,lineitem,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,0.048957,0.384615,0.109798,1
lineitem.l_receiptdate,lineitem.l_comment,lineitem,lineitem,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,0.138917,0.307692,0.068292,1
lineitem.l_receiptdate,nation.n_nationkey,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,numeric,0.283447,0.153846,0.072929,0
lineitem.l_receiptdate,nation.n_name,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,nominal,0.03376,0.230769,0.045798,0
lineitem.l_receiptdate,nation.n_regionkey,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,numeric,0.283447,0.307692,0.074845,0
lineitem.l_receiptdate,nation.n_comment,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,nominal,0.559845,0.230769,0.050859,0
lineitem.l_receiptdate,orders.o_orderkey,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,0.272169,0.153846,0.122262,0
lineitem.l_receiptdate,orders.o_custkey,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,0.258532,0.230769,0.111208,0
lineitem.l_receiptdate,orders.o_orderstatus,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.552559,0.307692,0.120098,0
lineitem.l_receiptdate,orders.o_totalprice,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,1.612438,0.230769,0.09833,0
lineitem.l_receiptdate,orders.o_orderdate,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.0,0.461538,0.103015,0
lineitem.l_receiptdate,orders.o_orderpriority,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.048187,0.266667,0.107077,0
lineitem.l_receiptdate,orders.o_clerk,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.034952,0.153846,0.096884,0
lineitem.l_receiptdate,orders.o_shippriority,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,1.693954,0.142857,0.108922,0
lineitem.l_receiptdate,orders.o_comment,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.351564,0.230769,0.087367,0
lineitem.l_receiptdate,part.p_partkey,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.272169,0.153846,0.082134,0
lineitem.l_receiptdate,part.p_name,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.182107,0.230769,0.051019,0
lineitem.l_receiptdate,part.p_mfgr,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.027962,0.076923,0.072015,0
lineitem.l_receiptdate,part.p_brand,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.013981,0.153846,0.05757,0
lineitem.l_receiptdate,part.p_type,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.079105,0.230769,0.071025,0
lineitem.l_receiptdate,part.p_size,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.250749,0.230769,0.083722,0
lineitem.l_receiptdate,part.p_container,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.026702,0.230769,0.082834,0
lineitem.l_receiptdate,part.p_retailprice,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.39953,0.384615,0.090084,0
lineitem.l_receiptdate,part.p_comment,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.046484,0.230769,0.062804,0
lineitem.l_receiptdate,partsupp.ps_partkey,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.272169,0.076923,0.090356,0
lineitem.l_receiptdate,partsupp.ps_suppkey,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.339423,0.076923,0.099004,0
lineitem.l_receiptdate,partsupp.ps_availqty,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.234169,0.153846,0.100296,0
lineitem.l_receiptdate,partsupp.ps_supplycost,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.264555,0.076923,0.093337,0
lineitem.l_receiptdate,partsupp.ps_comment,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,nominal,1.029537,0.153846,0.04729,0
lineitem.l_receiptdate,region.r_regionkey,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,numeric,0.283447,0.307692,0.072078,0
lineitem.l_receiptdate,region.r_name,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.042393,0.230769,0.049998,0
lineitem.l_receiptdate,region.r_comment,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.555482,0.230769,0.045091,0
lineitem.l_receiptdate,supplier.s_suppkey,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.272169,0.153846,0.098591,0
lineitem.l_receiptdate,supplier.s_name,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.055923,0.230769,0.06214,0
lineitem.l_receiptdate,supplier.s_address,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.133242,0.076923,0.064971,0
lineitem.l_receiptdate,supplier.s_nationkey,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.255869,0.153846,0.08996,0
lineitem.l_receiptdate,supplier.s_phone,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.034952,0.230769,0.07564,0
lineitem.l_receiptdate,supplier.s_acctbal,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.20839,0.307692,0.10013,0
lineitem.l_receiptdate,supplier.s_comment,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.259519,0.230769,0.061626,0
lineitem.l_shipinstruct,lineitem.l_shipmode,lineitem,lineitem,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,0.278892,0.428571,0.158082,1
lineitem.l_shipinstruct,lineitem.l_comment,lineitem,lineitem,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,0.350212,0.285714,0.086427,1
lineitem.l_shipinstruct,nation.n_nationkey,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,numeric,0.383331,0.142857,0.104999,0
lineitem.l_shipinstruct,nation.n_name,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,nominal,0.272339,0.142857,0.065937,0
lineitem.l_shipinstruct,nation.n_regionkey,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,numeric,0.383331,0.142857,0.102997,0
lineitem.l_shipinstruct,nation.n_comment,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,nominal,0.761565,0.214286,0.073224,0
lineitem.l_shipinstruct,orders.o_orderkey,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,0.372053,0.142857,0.154205,0
lineitem.l_shipinstruct,orders.o_custkey,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,0.358415,0.214286,0.141101,0
lineitem.l_shipinstruct,orders.o_orderstatus,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.350839,0.214286,0.151476,0
lineitem.l_shipinstruct,orders.o_totalprice,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,1.712321,0.214286,0.118314,0
lineitem.l_shipinstruct,orders.o_orderdate,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.289355,0.142857,0.12993,0
lineitem.l_shipinstruct,orders.o_orderpriority,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.247695,0.133333,0.135053,0
lineitem.l_shipinstruct,orders.o_clerk,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.301776,0.142857,0.122196,0
lineitem.l_shipinstruct,orders.o_shippriority,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,1.492234,0.428571,0.153047,0
lineitem.l_shipinstruct,orders.o_comment,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.553284,0.214286,0.110193,0
lineitem.l_shipinstruct,part.p_partkey,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.372053,0.214286,0.118252,0
lineitem.l_shipinstruct,part.p_name,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.399065,0.142857,0.069517,0
lineitem.l_shipinstruct,part.p_mfgr,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.29766,0.142857,0.103684,0
lineitem.l_shipinstruct,part.p_brand,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.289281,0.142857,0.082886,0
lineitem.l_shipinstruct,part.p_type,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.318795,0.142857,0.093982,0
lineitem.l_shipinstruct,part.p_size,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.350632,0.214286,0.120539,0
lineitem.l_shipinstruct,part.p_container,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.274502,0.214286,0.11926,0
lineitem.l_shipinstruct,part.p_retailprice,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.499414,0.285714,0.110264,0
lineitem.l_shipinstruct,part.p_comment,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.285202,0.214286,0.084847,0
lineitem.l_shipinstruct,partsupp.ps_partkey,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.372053,0.214286,0.129541,0
lineitem.l_shipinstruct,partsupp.ps_suppkey,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.439306,0.142857,0.131904,0
lineitem.l_shipinstruct,partsupp.ps_availqty,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.334053,0.142857,0.129268,0
lineitem.l_shipinstruct,partsupp.ps_supplycost,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.364439,0.214286,0.12185,0
lineitem.l_shipinstruct,partsupp.ps_comment,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,nominal,1.231256,0.142857,0.065371,0
lineitem.l_shipinstruct,region.r_regionkey,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,numeric,0.383331,0.142857,0.103131,0
lineitem.l_shipinstruct,region.r_name,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.260016,0.142857,0.071984,0
lineitem.l_shipinstruct,region.r_comment,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.757202,0.214286,0.06492,0
lineitem.l_shipinstruct,supplier.s_suppkey,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.372053,0.214286,0.132355,0
lineitem.l_shipinstruct,supplier.s_name,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.316999,0.142857,0.089466,0
lineitem.l_shipinstruct,supplier.s_address,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.334962,0.142857,0.093543,0
lineitem.l_shipinstruct,supplier.s_nationkey,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.355752,0.142857,0.126524,0
lineitem.l_shipinstruct,supplier.s_phone,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.301776,0.214286,0.102805,0
lineitem.l_shipinstruct,supplier.s_acctbal,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.308274,0.142857,0.126883,0
lineitem.l_shipinstruct,supplier.s_comment,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.461239,0.214286,0.084514,0
lineitem.l_shipmode,lineitem.l_comment,lineitem,lineitem,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,0.170617,0.3,0.093247,1
lineitem.l_shipmode,nation.n_nationkey,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,numeric,0.315147,0.181818,0.113285,0
lineitem.l_shipmode,nation.n_name,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,nominal,0.015197,0.3,0.071141,0
lineitem.l_shipmode,nation.n_regionkey,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,numeric,0.315147,0.181818,0.111125,0
lineitem.l_shipmode,nation.n_comment,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,nominal,0.591545,0.2,0.079003,0
lineitem.l_shipmode,orders.o_orderkey,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,0.303869,0.1,0.153969,0
lineitem.l_shipmode,orders.o_custkey,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,0.290231,0.1,0.152236,0
lineitem.l_shipmode,orders.o_orderstatus,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.520859,0.076923,0.151245,0
lineitem.l_shipmode,orders.o_totalprice,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,1.644138,0.25,0.118133,0
lineitem.l_shipmode,orders.o_orderdate,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.048957,0.181818,0.129731,0
lineitem.l_shipmode,orders.o_orderpriority,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.038224,0.2,0.137675,0
lineitem.l_shipmode,orders.o_clerk,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.083909,0.1,0.122009,0
lineitem.l_shipmode,orders.o_shippriority,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,1.662254,0.428571,0.165125,0
lineitem.l_shipmode,orders.o_comment,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.383264,0.2,0.110025,0
lineitem.l_shipmode,part.p_partkey,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.303869,0.1,0.127584,0
lineitem.l_shipmode,part.p_name,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.213807,0.3,0.075003,0
lineitem.l_shipmode,part.p_mfgr,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.076918,0.2,0.111866,0
lineitem.l_shipmode,part.p_brand,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.034976,0.2,0.089427,0
lineitem.l_shipmode,part.p_type,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.110805,0.3,0.101399,0
lineitem.l_shipmode,part.p_size,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.282449,0.4,0.130051,0
lineitem.l_shipmode,part.p_container,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.022255,0.181818,0.128672,0
lineitem.l_shipmode,part.p_retailprice,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.43123,0.307692,0.118966,0
lineitem.l_shipmode,part.p_comment,lineitem,part,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.078184,0.2,0.091543,0
lineitem.l_shipmode,partsupp.ps_partkey,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.303869,0.1,0.139764,0
lineitem.l_shipmode,partsupp.ps_suppkey,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.371123,0.2,0.142313,0
lineitem.l_shipmode,partsupp.ps_availqty,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.265869,0.090909,0.13947,0
lineitem.l_shipmode,partsupp.ps_supplycost,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.296255,0.307692,0.131466,0
lineitem.l_shipmode,partsupp.ps_comment,lineitem,partsupp,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,nominal,1.061236,0.1,0.07053,0
lineitem.l_shipmode,region.r_regionkey,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,numeric,0.315147,0.181818,0.11127,0
lineitem.l_shipmode,region.r_name,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.018876,0.3,0.077665,0
lineitem.l_shipmode,region.r_comment,lineitem,region,Tracks detailed sales transactions for each order line item in a large retail environment.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.587182,0.2,0.070043,0
lineitem.l_shipmode,supplier.s_suppkey,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.303869,0.3,0.1428,0
lineitem.l_shipmode,supplier.s_name,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.10488,0.3,0.096526,0
lineitem.l_shipmode,supplier.s_address,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.164942,0.1,0.100924,0
lineitem.l_shipmode,supplier.s_nationkey,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.287569,0.181818,0.136508,0
lineitem.l_shipmode,supplier.s_phone,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.083909,0.4,0.110918,0
lineitem.l_shipmode,supplier.s_acctbal,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.24009,0.1,0.136896,0
lineitem.l_shipmode,supplier.s_comment,lineitem,supplier,Tracks detailed sales transactions for each order line item in a large retail environment.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.291219,0.2,0.091183,0
lineitem.l_comment,nation.n_nationkey,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,numeric,0.210203,0.181818,0.061935,0
lineitem.l_comment,nation.n_name,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,nominal,0.157037,0.333333,0.038894,0
lineitem.l_comment,nation.n_regionkey,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,numeric,0.210203,0.181818,0.060754,0
lineitem.l_comment,nation.n_comment,lineitem,nation,Tracks detailed sales transactions for each order line item in a large retail environment.,Represents geographical regions and their respective nations in a business context.,nominal,nominal,0.420928,0.888889,0.043193,0
lineitem.l_comment,orders.o_orderkey,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,0.198925,0.2,0.115986,0
lineitem.l_comment,orders.o_custkey,lineitem,orders,Tracks detailed sales transactions for each order line item in a large retail environment.,"Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,0.185287,0.222222,0.1055,0
