col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr
lineitem.l_partkey,partsupp.ps_comment,lineitem,partsupp,1.115440,0.348079,0.100000,0.058261,0.348364
lineitem.l_partkey,region.r_regionkey,lineitem,region,0.047904,0.014949,0.363636,0.091915,0.643273
lineitem.l_partkey,region.r_name,lineitem,region,0.325413,0.101547,0.333333,0.064155,0.587637
lineitem.l_partkey,region.r_comment,lineitem,region,0.641386,0.200148,0.111111,0.057859,0.421044
lineitem.l_partkey,supplier.s_suppkey,lineitem,supplier,0.117181,0.036567,0.444444,0.121214,0.677989
lineitem.l_partkey,supplier.s_name,lineitem,supplier,0.266380,0.083125,0.333333,0.084344,0.595927
lineitem.l_partkey,supplier.s_address,lineitem,supplier,0.219146,0.068386,0.222222,0.083369,0.541449
lineitem.l_partkey,supplier.s_nationkey,lineitem,supplier,0.075299,0.023497,0.454545,0.112763,0.689426
lineitem.l_partkey,supplier.s_phone,lineitem,supplier,0.277637,0.086638,0.333333,0.092997,0.594346
lineitem.l_partkey,supplier.s_acctbal,lineitem,supplier,0.113058,0.035280,0.222222,0.123106,0.556346
lineitem.l_partkey,supplier.s_comment,lineitem,supplier,0.345423,0.107791,0.111111,0.076136,0.462605
lineitem.l_suppkey,lineitem.l_linenumber,lineitem,lineitem,0.004905,0.001531,0.250000,0.122621,0.586811
lineitem.l_suppkey,lineitem.l_quantity,lineitem,lineitem,0.010678,0.003332,0.400000,0.142800,0.668501
lineitem.l_suppkey,lineitem.l_extendedprice,lineitem,lineitem,0.420347,0.131172,0.200000,0.119313,0.500973
lineitem.l_suppkey,lineitem.l_discount,lineitem,lineitem,0.044370,0.013846,0.200000,0.122074,0.553769
lineitem.l_suppkey,lineitem.l_tax,lineitem,lineitem,0.052607,0.016416,0.222222,0.112493,0.564835
lineitem.l_suppkey,lineitem.l_returnflag,lineitem,lineitem,0.726446,0.226692,0.250000,0.137295,0.485489
lineitem.l_suppkey,lineitem.l_linestatus,lineitem,lineitem,1.093473,0.341224,0.166667,0.148018,0.388116
lineitem.l_suppkey,lineitem.l_shipdate,lineitem,lineitem,0.275724,0.086041,0.400000,0.113639,0.631281
lineitem.l_suppkey,lineitem.l_commitdate,lineitem,lineitem,0.275724,0.086041,0.166667,0.115138,0.502948
lineitem.l_suppkey,lineitem.l_receiptdate,lineitem,lineitem,0.275724,0.086041,0.230769,0.113508,0.538204
lineitem.l_suppkey,lineitem.l_shipinstruct,lineitem,lineitem,0.375607,0.117210,0.285714,0.137163,0.554398
lineitem.l_suppkey,lineitem.l_shipmode,lineitem,lineitem,0.307424,0.095933,0.400000,0.147987,0.626830
lineitem.l_suppkey,lineitem.l_comment,lineitem,lineitem,0.202479,0.063185,0.222222,0.090249,0.543789
lineitem.l_suppkey,nation.n_nationkey,lineitem,nation,0.074206,0.023156,0.363636,0.098294,0.639579
lineitem.l_suppkey,nation.n_name,lineitem,nation,0.293843,0.091695,0.222222,0.061727,0.530959
lineitem.l_suppkey,nation.n_regionkey,lineitem,nation,0.074206,0.023156,0.363636,0.098909,0.639579
lineitem.l_suppkey,nation.n_comment,lineitem,nation,0.608883,0.190005,0.111111,0.068548,0.425609
lineitem.l_suppkey,orders.o_orderkey,lineitem,orders,0.004905,0.001531,0.400000,0.148970,0.669311
lineitem.l_suppkey,orders.o_custkey,lineitem,orders,0.017192,0.005365,0.555556,0.138061,0.753142
lineitem.l_suppkey,orders.o_orderstatus,lineitem,orders,0.726446,0.226692,0.076923,0.146335,0.390296
lineitem.l_suppkey,orders.o_totalprice,lineitem,orders,1.553880,0.484897,0.166667,0.129943,0.323463
lineitem.l_suppkey,orders.o_orderdate,lineitem,orders,0.275724,0.086041,0.090909,0.125519,0.461281
lineitem.l_suppkey,orders.o_orderpriority,lineitem,orders,0.269199,0.084005,0.200000,0.130469,0.522198
lineitem.l_suppkey,orders.o_clerk,lineitem,orders,0.240772,0.075134,0.222222,0.118049,0.538412
lineitem.l_suppkey,orders.o_shippriority,lineitem,orders,1.867841,0.582870,0.357143,0.143274,0.384137
lineitem.l_suppkey,orders.o_comment,lineitem,orders,0.400603,0.125010,0.111111,0.106453,0.454856
lineitem.l_suppkey,part.p_partkey,lineitem,part,0.004905,0.001531,0.444444,0.110701,0.693755
lineitem.l_suppkey,part.p_name,lineitem,part,0.251332,0.078430,0.222222,0.065078,0.536929
lineitem.l_suppkey,part.p_mfgr,lineitem,part,0.247762,0.077316,0.111111,0.097063,0.476319
lineitem.l_suppkey,part.p_brand,lineitem,part,0.289704,0.090404,0.111111,0.077594,0.470429
lineitem.l_suppkey,part.p_type,lineitem,part,0.206333,0.064387,0.333333,0.093859,0.604359
lineitem.l_suppkey,part.p_size,lineitem,part,0.041507,0.012952,0.333333,0.112841,0.627505
lineitem.l_suppkey,part.p_container,lineitem,part,0.288979,0.090178,0.181818,0.111645,0.509420
lineitem.l_suppkey,part.p_retailprice,lineitem,part,0.144438,0.045073,0.153846,0.119046,0.514333
lineitem.l_suppkey,part.p_comment,lineitem,part,0.229239,0.071535,0.111111,0.082996,0.478920
lineitem.l_suppkey,partsupp.ps_partkey,lineitem,partsupp,0.004905,0.001531,0.400000,0.121269,0.669311
lineitem.l_suppkey,partsupp.ps_suppkey,lineitem,partsupp,0.130234,0.040640,0.800000,0.130834,0.871712
lineitem.l_suppkey,partsupp.ps_availqty,lineitem,partsupp,0.088031,0.027471,0.181818,0.132542,0.537638
lineitem.l_suppkey,partsupp.ps_supplycost,lineitem,partsupp,0.011168,0.003485,0.384615,0.123345,0.659970
lineitem.l_suppkey,partsupp.ps_comment,lineitem,partsupp,1.078575,0.336575,0.100000,0.061196,0.353541
lineitem.l_suppkey,region.r_regionkey,lineitem,region,0.074206,0.023156,0.363636,0.096545,0.639579
lineitem.l_suppkey,region.r_name,lineitem,region,0.288547,0.090043,0.222222,0.067388,0.531703
lineitem.l_suppkey,region.r_comment,lineitem,region,0.604521,0.188644,0.111111,0.060774,0.426221
lineitem.l_suppkey,supplier.s_suppkey,lineitem,supplier,0.004905,0.001531,0.888889,0.130288,0.938200
lineitem.l_suppkey,supplier.s_name,lineitem,supplier,0.229515,0.071621,0.222222,0.083753,0.539992
lineitem.l_suppkey,supplier.s_address,lineitem,supplier,0.182280,0.056882,0.111111,0.087569,0.485514
lineitem.l_suppkey,supplier.s_nationkey,lineitem,supplier,0.046627,0.014550,0.363636,0.118882,0.643452
lineitem.l_suppkey,supplier.s_phone,lineitem,supplier,0.240772,0.075134,0.222222,0.099959,0.538412
lineitem.l_suppkey,supplier.s_acctbal,lineitem,supplier,0.072135,0.022510,0.111111,0.132322,0.500981
lineitem.l_suppkey,supplier.s_comment,lineitem,supplier,0.308558,0.096287,0.111111,0.079117,0.467782
lineitem.l_linenumber,lineitem.l_quantity,lineitem,lineitem,0.014703,0.004588,0.250000,0.116734,0.585435
lineitem.l_linenumber,lineitem.l_extendedprice,lineitem,lineitem,0.416793,0.130063,0.333333,0.097534,0.574805
lineitem.l_linenumber,lineitem.l_discount,lineitem,lineitem,0.039465,0.012315,0.333333,0.099792,0.627791
lineitem.l_linenumber,lineitem.l_tax,lineitem,lineitem,0.047702,0.014886,0.166667,0.091959,0.534968
lineitem.l_linenumber,lineitem.l_returnflag,lineitem,lineitem,0.722892,0.225583,0.166667,0.117964,0.440155
lineitem.l_linenumber,lineitem.l_linestatus,lineitem,lineitem,1.089918,0.340115,0.500000,0.121000,0.571948
lineitem.l_linenumber,lineitem.l_shipdate,lineitem,lineitem,0.272169,0.084932,0.250000,0.102906,0.549281
lineitem.l_linenumber,lineitem.l_commitdate,lineitem,lineitem,0.272169,0.084932,0.166667,0.094122,0.503447
lineitem.l_linenumber,lineitem.l_receiptdate,lineitem,lineitem,0.272169,0.084932,0.230769,0.092789,0.538704
lineitem.l_linenumber,lineitem.l_shipinstruct,lineitem,lineitem,0.372053,0.116101,0.285714,0.124207,0.554897
lineitem.l_linenumber,lineitem.l_shipmode,lineitem,lineitem,0.303869,0.094824,0.250000,0.134009,0.544829
lineitem.l_linenumber,lineitem.l_comment,lineitem,lineitem,0.198925,0.062076,0.250000,0.080181,0.559566
lineitem.l_linenumber,nation.n_nationkey,lineitem,nation,0.069301,0.021626,0.166667,0.089010,0.531935
lineitem.l_linenumber,nation.n_name,lineitem,nation,0.290289,0.090586,0.333333,0.055896,0.592569
lineitem.l_linenumber,nation.n_regionkey,lineitem,nation,0.069301,0.021626,0.166667,0.087312,0.531935
lineitem.l_linenumber,nation.n_comment,lineitem,nation,0.605329,0.188896,0.166667,0.062074,0.456663
lineitem.l_linenumber,orders.o_orderkey,lineitem,orders,0.000000,0.000000,0.250000,0.144570,0.587500
lineitem.l_linenumber,orders.o_custkey,lineitem,orders,0.013638,0.004256,0.166667,0.131500,0.539752
lineitem.l_linenumber,orders.o_orderstatus,lineitem,orders,0.722892,0.225583,0.153846,0.142012,0.433103
lineitem.l_linenumber,orders.o_totalprice,lineitem,orders,1.550326,0.483788,0.083333,0.110922,0.278129
lineitem.l_linenumber,orders.o_orderdate,lineitem,orders,0.272169,0.084932,0.250000,0.121812,0.549281
lineitem.l_linenumber,orders.o_orderpriority,lineitem,orders,0.265645,0.082896,0.200000,0.126615,0.522697
lineitem.l_linenumber,orders.o_clerk,lineitem,orders,0.237217,0.074025,0.166667,0.114561,0.508356
lineitem.l_linenumber,orders.o_shippriority,lineitem,orders,1.864287,0.581761,0.142857,0.129741,0.266779
lineitem.l_linenumber,orders.o_comment,lineitem,orders,0.397049,0.123901,0.166667,0.103308,0.485911
lineitem.l_linenumber,part.p_partkey,lineitem,part,0.000000,0.000000,0.166667,0.100245,0.541667
lineitem.l_linenumber,part.p_name,lineitem,part,0.247778,0.077321,0.333333,0.058931,0.598539
lineitem.l_linenumber,part.p_mfgr,lineitem,part,0.244208,0.076207,0.250000,0.087895,0.553207
lineitem.l_linenumber,part.p_brand,lineitem,part,0.286150,0.089295,0.166667,0.070264,0.501484
lineitem.l_linenumber,part.p_type,lineitem,part,0.202778,0.063278,0.166667,0.079670,0.513192
lineitem.l_linenumber,part.p_size,lineitem,part,0.036806,0.011486,0.250000,0.102183,0.582332
lineitem.l_linenumber,part.p_container,lineitem,part,0.285425,0.089069,0.333333,0.101099,0.593252
lineitem.l_linenumber,part.p_retailprice,lineitem,part,0.148875,0.046457,0.076923,0.097316,0.471402
lineitem.l_linenumber,part.p_comment,lineitem,part,0.225685,0.070426,0.166667,0.071927,0.509975
lineitem.l_linenumber,partsupp.ps_partkey,lineitem,partsupp,0.000000,0.000000,0.083333,0.109815,0.495833
lineitem.l_linenumber,partsupp.ps_suppkey,lineitem,partsupp,0.126181,0.039376,0.083333,0.111818,0.478114
lineitem.l_linenumber,partsupp.ps_availqty,lineitem,partsupp,0.092936,0.029001,0.000000,0.109583,0.436949
lineitem.l_linenumber,partsupp.ps_supplycost,lineitem,partsupp,0.008465,0.002642,0.076923,0.103295,0.491119
lineitem.l_linenumber,partsupp.ps_comment,lineitem,partsupp,1.075021,0.335466,0.083333,0.055416,0.344873
lineitem.l_linenumber,region.r_regionkey,lineitem,region,0.069301,0.021626,0.166667,0.087426,0.531935
lineitem.l_linenumber,region.r_name,lineitem,region,0.284993,0.088934,0.333333,0.061023,0.593313
lineitem.l_linenumber,region.r_comment,lineitem,region,0.600967,0.187535,0.166667,0.055033,0.457276
lineitem.l_linenumber,supplier.s_suppkey,lineitem,supplier,0.000000,0.000000,0.166667,0.112200,0.541667
lineitem.l_linenumber,supplier.s_name,lineitem,supplier,0.225960,0.070512,0.333333,0.075842,0.601603
lineitem.l_linenumber,supplier.s_address,lineitem,supplier,0.178726,0.055772,0.083333,0.079298,0.470736
lineitem.l_linenumber,supplier.s_nationkey,lineitem,supplier,0.041882,0.013070,0.166667,0.107257,0.535786
lineitem.l_linenumber,supplier.s_phone,lineitem,supplier,0.237217,0.074025,0.250000,0.087150,0.554189
lineitem.l_linenumber,supplier.s_acctbal,lineitem,supplier,0.068237,0.021294,0.166667,0.108169,0.532085
lineitem.l_linenumber,supplier.s_comment,lineitem,supplier,0.305003,0.095178,0.166667,0.072871,0.498837
lineitem.l_quantity,lineitem.l_extendedprice,lineitem,lineitem,0.431025,0.134504,0.266667,0.113585,0.536140
lineitem.l_quantity,lineitem.l_discount,lineitem,lineitem,0.054168,0.016903,0.200000,0.116214,0.552393
lineitem.l_quantity,lineitem.l_tax,lineitem,lineitem,0.062405,0.019474,0.300000,0.110360,0.606237
lineitem.l_quantity,lineitem.l_returnflag,lineitem,lineitem,0.737125,0.230024,0.333333,0.130703,0.529822
lineitem.l_quantity,lineitem.l_linestatus,lineitem,lineitem,1.104151,0.344557,0.333333,0.140912,0.478283
lineitem.l_quantity,lineitem.l_shipdate,lineitem,lineitem,0.286402,0.089373,0.300000,0.108426,0.574782
lineitem.l_quantity,lineitem.l_commitdate,lineitem,lineitem,0.286402,0.089373,0.333333,0.109610,0.593115
lineitem.l_quantity,lineitem.l_receiptdate,lineitem,lineitem,0.286402,0.089373,0.307692,0.108059,0.579013
lineitem.l_quantity,lineitem.l_shipinstruct,lineitem,lineitem,0.386285,0.120542,0.285714,0.130871,0.552899
lineitem.l_quantity,lineitem.l_shipmode,lineitem,lineitem,0.318102,0.099266,0.200000,0.141198,0.515331
lineitem.l_quantity,lineitem.l_comment,lineitem,lineitem,0.213157,0.066517,0.300000,0.085916,0.585067
lineitem.l_quantity,nation.n_nationkey,lineitem,nation,0.084004,0.026214,0.272727,0.093785,0.588204
lineitem.l_quantity,nation.n_name,lineitem,nation,0.304521,0.095028,0.200000,0.058895,0.517238
lineitem.l_quantity,nation.n_regionkey,lineitem,nation,0.084004,0.026214,0.181818,0.094160,0.538204
lineitem.l_quantity,nation.n_comment,lineitem,nation,0.619562,0.193338,0.200000,0.065404,0.472998
lineitem.l_quantity,orders.o_orderkey,lineitem,orders,0.014703,0.004588,0.200000,0.143148,0.557935
lineitem.l_quantity,orders.o_custkey,lineitem,orders,0.027870,0.008697,0.400000,0.131433,0.666086
lineitem.l_quantity,orders.o_orderstatus,lineitem,orders,0.737125,0.230024,0.230769,0.140615,0.473412
lineitem.l_quantity,orders.o_totalprice,lineitem,orders,1.564559,0.488230,0.250000,0.123705,0.367797
lineitem.l_quantity,orders.o_orderdate,lineitem,orders,0.286402,0.089373,0.181818,0.120614,0.509782
lineitem.l_quantity,orders.o_orderpriority,lineitem,orders,0.279877,0.087337,0.266667,0.125370,0.557365
lineitem.l_quantity,orders.o_clerk,lineitem,orders,0.251450,0.078466,0.100000,0.113435,0.469690
lineitem.l_quantity,orders.o_shippriority,lineitem,orders,1.878520,0.586203,0.285714,0.136702,0.343351
lineitem.l_quantity,orders.o_comment,lineitem,orders,0.411281,0.128343,0.200000,0.102292,0.502246
lineitem.l_quantity,part.p_partkey,lineitem,part,0.014703,0.004588,0.400000,0.105623,0.667935
lineitem.l_quantity,part.p_name,lineitem,part,0.262011,0.081762,0.200000,0.062093,0.523207
lineitem.l_quantity,part.p_mfgr,lineitem,part,0.258440,0.080648,0.100000,0.092610,0.468709
lineitem.l_quantity,part.p_brand,lineitem,part,0.300383,0.093736,0.300000,0.074034,0.572819
lineitem.l_quantity,part.p_type,lineitem,part,0.217011,0.067720,0.200000,0.089353,0.529526
lineitem.l_quantity,part.p_size,lineitem,part,0.051305,0.016010,0.200000,0.107665,0.552795
lineitem.l_quantity,part.p_container,lineitem,part,0.299657,0.093510,0.272727,0.106523,0.557920
lineitem.l_quantity,part.p_retailprice,lineitem,part,0.134337,0.041921,0.230769,0.113331,0.558059
lineitem.l_quantity,part.p_comment,lineitem,part,0.239918,0.074868,0.200000,0.079011,0.526309
lineitem.l_quantity,partsupp.ps_partkey,lineitem,partsupp,0.014703,0.004588,0.300000,0.115706,0.612935
lineitem.l_quantity,partsupp.ps_suppkey,lineitem,partsupp,0.140508,0.043846,0.200000,0.124553,0.540269
lineitem.l_quantity,partsupp.ps_availqty,lineitem,partsupp,0.078234,0.024413,0.363636,0.126179,0.639014
lineitem.l_quantity,partsupp.ps_supplycost,lineitem,partsupp,0.021847,0.006817,0.153846,0.117424,0.531547
lineitem.l_quantity,partsupp.ps_comment,lineitem,partsupp,1.089253,0.339908,0.100000,0.058389,0.352042
lineitem.l_quantity,region.r_regionkey,lineitem,region,0.084004,0.026214,0.181818,0.092117,0.538204
lineitem.l_quantity,region.r_name,lineitem,region,0.299226,0.093375,0.200000,0.064296,0.517981
lineitem.l_quantity,region.r_comment,lineitem,region,0.615199,0.191976,0.200000,0.057986,0.473611
lineitem.l_quantity,supplier.s_suppkey,lineitem,supplier,0.014703,0.004588,0.300000,0.124033,0.612935
lineitem.l_quantity,supplier.s_name,lineitem,supplier,0.240193,0.074954,0.200000,0.079911,0.526271
lineitem.l_quantity,supplier.s_address,lineitem,supplier,0.192959,0.060214,0.100000,0.083552,0.477904
lineitem.l_quantity,supplier.s_nationkey,lineitem,supplier,0.056425,0.017608,0.272727,0.113175,0.592076
lineitem.l_quantity,supplier.s_phone,lineitem,supplier,0.251450,0.078466,0.200000,0.095160,0.524690
lineitem.l_quantity,supplier.s_acctbal,lineitem,supplier,0.082579,0.025769,0.200000,0.125969,0.548404
lineitem.l_quantity,supplier.s_comment,lineitem,supplier,0.319236,0.099619,0.200000,0.075488,0.515171
lineitem.l_extendedprice,lineitem.l_discount,lineitem,lineitem,0.439879,0.137267,0.200000,0.097099,0.498230
lineitem.l_extendedprice,lineitem.l_tax,lineitem,lineitem,0.448116,0.139837,0.200000,0.101770,0.497073
lineitem.l_extendedprice,lineitem.l_returnflag,lineitem,lineitem,0.965512,0.301294,0.200000,0.109206,0.424418
lineitem.l_extendedprice,lineitem.l_linestatus,lineitem,lineitem,1.332538,0.415826,0.266667,0.117735,0.409545
lineitem.l_extendedprice,lineitem.l_shipdate,lineitem,lineitem,0.514789,0.160643,0.266667,0.089116,0.524378
lineitem.l_extendedprice,lineitem.l_commitdate,lineitem,lineitem,0.514789,0.160643,0.266667,0.091582,0.524378
lineitem.l_extendedprice,lineitem.l_receiptdate,lineitem,lineitem,0.514789,0.160643,0.333333,0.090286,0.561044
lineitem.l_extendedprice,lineitem.l_shipinstruct,lineitem,lineitem,0.614672,0.191812,0.266667,0.101554,0.510351
lineitem.l_extendedprice,lineitem.l_shipmode,lineitem,lineitem,0.546489,0.170535,0.266667,0.109475,0.519926
lineitem.l_extendedprice,lineitem.l_comment,lineitem,lineitem,0.441545,0.137787,0.200000,0.071785,0.497996
lineitem.l_extendedprice,nation.n_nationkey,lineitem,nation,0.469715,0.146577,0.200000,0.075684,0.494040
lineitem.l_extendedprice,nation.n_name,lineitem,nation,0.532909,0.166297,0.200000,0.045663,0.485166
lineitem.l_extendedprice,nation.n_regionkey,lineitem,nation,0.469715,0.146577,0.200000,0.078673,0.494040
lineitem.l_extendedprice,nation.n_comment,lineitem,nation,0.847949,0.264607,0.133333,0.050710,0.404260
lineitem.l_extendedprice,orders.o_orderkey,lineitem,orders,0.416793,0.130063,0.266667,0.108420,0.538139
lineitem.l_extendedprice,orders.o_custkey,lineitem,orders,0.403155,0.125807,0.133333,0.109816,0.466720
lineitem.l_extendedprice,orders.o_orderstatus,lineitem,orders,0.965512,0.301294,0.133333,0.105776,0.387751
lineitem.l_extendedprice,orders.o_totalprice,lineitem,orders,1.133534,0.353726,0.466667,0.103358,0.547490
lineitem.l_extendedprice,orders.o_orderdate,lineitem,orders,0.514789,0.160643,0.266667,0.090290,0.524378
lineitem.l_extendedprice,orders.o_orderpriority,lineitem,orders,0.508264,0.158607,0.266667,0.095626,0.525294
lineitem.l_extendedprice,orders.o_clerk,lineitem,orders,0.479837,0.149736,0.200000,0.084916,0.492619
lineitem.l_extendedprice,orders.o_shippriority,lineitem,orders,2.106907,0.657472,0.200000,0.105989,0.264137
lineitem.l_extendedprice,orders.o_comment,lineitem,orders,0.639668,0.199612,0.133333,0.076575,0.433508
lineitem.l_extendedprice,part.p_partkey,lineitem,part,0.416793,0.130063,0.133333,0.085895,0.464805
lineitem.l_extendedprice,part.p_name,lineitem,part,0.490398,0.153031,0.200000,0.048142,0.491136
lineitem.l_extendedprice,part.p_mfgr,lineitem,part,0.486828,0.151917,0.133333,0.071804,0.454970
lineitem.l_extendedprice,part.p_brand,lineitem,part,0.528770,0.165006,0.200000,0.057401,0.485747
lineitem.l_extendedprice,part.p_type,lineitem,part,0.445398,0.138989,0.266667,0.074657,0.534122
lineitem.l_extendedprice,part.p_size,lineitem,part,0.437016,0.136373,0.200000,0.085583,0.498632
lineitem.l_extendedprice,part.p_container,lineitem,part,0.528044,0.164779,0.200000,0.082591,0.485849
lineitem.l_extendedprice,part.p_retailprice,lineitem,part,0.544154,0.169806,0.466667,0.094691,0.630254
lineitem.l_extendedprice,part.p_comment,lineitem,part,0.468305,0.146137,0.133333,0.066016,0.457571
lineitem.l_extendedprice,partsupp.ps_partkey,lineitem,partsupp,0.416793,0.130063,0.066667,0.094977,0.428139
lineitem.l_extendedprice,partsupp.ps_suppkey,lineitem,partsupp,0.525690,0.164045,0.066667,0.104067,0.412847
lineitem.l_extendedprice,partsupp.ps_availqty,lineitem,partsupp,0.358962,0.112016,0.000000,0.105426,0.399593
lineitem.l_extendedprice,partsupp.ps_supplycost,lineitem,partsupp,0.409179,0.127687,0.000000,0.098110,0.392541
lineitem.l_extendedprice,partsupp.ps_comment,lineitem,partsupp,1.317641,0.411177,0.066667,0.045271,0.301637
lineitem.l_extendedprice,region.r_regionkey,lineitem,region,0.469715,0.146577,0.200000,0.075764,0.494040
lineitem.l_extendedprice,region.r_name,lineitem,region,0.527613,0.164645,0.200000,0.049851,0.485910
lineitem.l_extendedprice,region.r_comment,lineitem,region,0.843586,0.263246,0.133333,0.044958,0.404873
lineitem.l_extendedprice,supplier.s_suppkey,lineitem,supplier,0.416793,0.130063,0.133333,0.103633,0.464805
lineitem.l_extendedprice,supplier.s_name,lineitem,supplier,0.468580,0.146223,0.200000,0.061957,0.494200
lineitem.l_extendedprice,supplier.s_address,lineitem,supplier,0.421346,0.131483,0.266667,0.064780,0.537499
lineitem.l_extendedprice,supplier.s_nationkey,lineitem,supplier,0.442136,0.137971,0.200000,0.094560,0.497913
lineitem.l_extendedprice,supplier.s_phone,lineitem,supplier,0.479837,0.149736,0.200000,0.079508,0.492619
lineitem.l_extendedprice,supplier.s_acctbal,lineitem,supplier,0.390585,0.121884,0.066667,0.105250,0.431819
lineitem.l_extendedprice,supplier.s_comment,lineitem,supplier,0.547623,0.170889,0.133333,0.061813,0.446433
lineitem.l_discount,lineitem.l_tax,lineitem,lineitem,0.008237,0.002570,0.200000,0.096192,0.558843
lineitem.l_discount,lineitem.l_returnflag,lineitem,lineitem,0.704334,0.219791,0.166667,0.111733,0.442761
lineitem.l_discount,lineitem.l_linestatus,lineitem,lineitem,1.071361,0.334324,0.333333,0.120460,0.482887
lineitem.l_discount,lineitem.l_shipdate,lineitem,lineitem,0.253611,0.079141,0.200000,0.091179,0.524387
lineitem.l_discount,lineitem.l_commitdate,lineitem,lineitem,0.253611,0.079141,0.250000,0.093702,0.551887
lineitem.l_discount,lineitem.l_receiptdate,lineitem,lineitem,0.253611,0.079141,0.230769,0.092375,0.541310
lineitem.l_discount,lineitem.l_shipinstruct,lineitem,lineitem,0.353495,0.110310,0.428571,0.106692,0.636074
lineitem.l_discount,lineitem.l_shipmode,lineitem,lineitem,0.285311,0.089033,0.300000,0.115112,0.574935
lineitem.l_discount,lineitem.l_comment,lineitem,lineitem,0.180367,0.056285,0.400000,0.073446,0.644672
lineitem.l_discount,nation.n_nationkey,lineitem,nation,0.029885,0.009326,0.181818,0.077435,0.545803
lineitem.l_discount,nation.n_name,lineitem,nation,0.271731,0.084795,0.100000,0.048014,0.466842
lineitem.l_discount,nation.n_regionkey,lineitem,nation,0.029885,0.009326,0.181818,0.080494,0.545803
lineitem.l_discount,nation.n_comment,lineitem,nation,0.586771,0.183105,0.300000,0.053321,0.532603
lineitem.l_discount,orders.o_orderkey,lineitem,orders,0.039465,0.012315,0.100000,0.110929,0.499458
lineitem.l_discount,orders.o_custkey,lineitem,orders,0.047526,0.014831,0.200000,0.112357,0.553326
lineitem.l_discount,orders.o_orderstatus,lineitem,orders,0.704334,0.219791,0.230769,0.108224,0.478017
lineitem.l_discount,orders.o_totalprice,lineitem,orders,1.537528,0.479794,0.083333,0.105750,0.279926
lineitem.l_discount,orders.o_orderdate,lineitem,orders,0.253611,0.079141,0.181818,0.091306,0.514387
lineitem.l_discount,orders.o_orderpriority,lineitem,orders,0.247087,0.077105,0.266667,0.097840,0.561970
lineitem.l_discount,orders.o_clerk,lineitem,orders,0.218659,0.068234,0.200000,0.086794,0.529295
lineitem.l_discount,orders.o_shippriority,lineitem,orders,1.845729,0.575970,0.285714,0.111446,0.347956
lineitem.l_discount,orders.o_comment,lineitem,orders,0.378491,0.118110,0.300000,0.077437,0.561850
lineitem.l_discount,part.p_partkey,lineitem,part,0.039465,0.012315,0.100000,0.087883,0.499458
lineitem.l_discount,part.p_name,lineitem,part,0.229220,0.071529,0.100000,0.050621,0.472812
lineitem.l_discount,part.p_mfgr,lineitem,part,0.225650,0.070415,0.100000,0.075501,0.473313
lineitem.l_discount,part.p_brand,lineitem,part,0.267592,0.083504,0.200000,0.060356,0.522423
lineitem.l_discount,part.p_type,lineitem,part,0.184220,0.057487,0.100000,0.076385,0.479131
lineitem.l_discount,part.p_size,lineitem,part,0.002863,0.000893,0.200000,0.087774,0.559598
lineitem.l_discount,part.p_container,lineitem,part,0.266867,0.083277,0.181818,0.086843,0.512525
lineitem.l_discount,part.p_retailprice,lineitem,part,0.188340,0.058773,0.153846,0.096882,0.508168
lineitem.l_discount,part.p_comment,lineitem,part,0.207127,0.064635,0.300000,0.067544,0.585914
lineitem.l_discount,partsupp.ps_partkey,lineitem,partsupp,0.039465,0.012315,0.000000,0.097175,0.444458
lineitem.l_discount,partsupp.ps_suppkey,lineitem,partsupp,0.086789,0.027083,0.000000,0.106475,0.437813
lineitem.l_discount,partsupp.ps_availqty,lineitem,partsupp,0.132401,0.041316,0.090909,0.107866,0.481408
lineitem.l_discount,partsupp.ps_supplycost,lineitem,partsupp,0.047930,0.014957,0.230769,0.100381,0.570192
lineitem.l_discount,partsupp.ps_comment,lineitem,partsupp,1.056463,0.329675,0.200000,0.047602,0.411646
lineitem.l_discount,region.r_regionkey,lineitem,region,0.029885,0.009326,0.181818,0.077518,0.545803
lineitem.l_discount,region.r_name,lineitem,region,0.266435,0.083143,0.100000,0.052418,0.467586
lineitem.l_discount,region.r_comment,lineitem,region,0.582409,0.181744,0.300000,0.047273,0.533215
lineitem.l_discount,supplier.s_suppkey,lineitem,supplier,0.039465,0.012315,0.100000,0.106032,0.499458
lineitem.l_discount,supplier.s_name,lineitem,supplier,0.207402,0.064721,0.100000,0.065147,0.475876
lineitem.l_discount,supplier.s_address,lineitem,supplier,0.160168,0.049981,0.100000,0.068116,0.482508
lineitem.l_discount,supplier.s_nationkey,lineitem,supplier,0.002490,0.000777,0.181818,0.096749,0.549650
lineitem.l_discount,supplier.s_phone,lineitem,supplier,0.218659,0.068234,0.300000,0.081348,0.584295
lineitem.l_discount,supplier.s_acctbal,lineitem,supplier,0.053736,0.016769,0.200000,0.107686,0.552454
lineitem.l_discount,supplier.s_comment,lineitem,supplier,0.286446,0.089387,0.300000,0.063243,0.574776
lineitem.l_tax,lineitem.l_returnflag,lineitem,lineitem,0.712571,0.222362,0.333333,0.102964,0.533270
lineitem.l_tax,lineitem.l_linestatus,lineitem,lineitem,1.079598,0.336895,0.333333,0.111005,0.481731
lineitem.l_tax,lineitem.l_shipdate,lineitem,lineitem,0.261848,0.081711,0.300000,0.084023,0.578230
