col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr,weight
Orders.LastEditedWhen,SpecialDeals.LastEditedWhen,Orders,SpecialDeals,0.660511,0.09617546889310503,1.0,0.030283,0.985574,0.985574
OrderLines.LastEditedWhen,SpecialDeals.LastEditedWhen,OrderLines,SpecialDeals,0.660511,0.09617546889310503,1.0,0.025308,0.985574,0.985574
PackageTypes.ValidFrom,People.ValidFrom,PackageTypes,People,0.660511,0.09617546889310503,1.0,0.048024,0.985574,0.985574
People.ValidFrom,Suppliers.ValidFrom,People,Suppliers,0.660511,0.09617546889310503,1.0,0.048377,0.985574,0.985574
Customers.ValidFrom,Suppliers.ValidFrom,Customers,Suppliers,0.660511,0.09617546889310503,1.0,0.06897,0.985574,0.985574
Orders.LastEditedWhen,SystemParameters.LastEditedWhen,Orders,SystemParameters,0.660511,0.09617546889310503,1.0,0.029026,0.985574,0.985574
PackageTypes.ValidFrom,StockItems.ValidFrom,PackageTypes,StockItems,0.660511,0.09617546889310503,1.0,0.035227,0.985574,0.985574
Customers.ValidFrom,PackageTypes.ValidFrom,Customers,PackageTypes,0.660511,0.09617546889310503,1.0,0.068467,0.985574,0.985574
InvoiceLines.LastEditedWhen,SystemParameters.LastEditedWhen,InvoiceLines,SystemParameters,0.660511,0.09617546889310503,1.0,0.022671,0.985574,0.985574
StockItemStockGroups.LastEditedWhen,SystemParameters.LastEditedWhen,StockItemStockGroups,SystemParameters,0.660511,0.09617546889310503,1.0,0.022474,0.985574,0.985574
BuyingGroups.ValidFrom,Customers.ValidFrom,BuyingGroups,Customers,0.660511,0.09617546889310503,1.0,0.087278,0.985574,0.985574
CustomerTransactions.LastEditedWhen,SpecialDeals.LastEditedWhen,CustomerTransactions,SpecialDeals,0.660511,0.09617546889310503,1.0,0.042183,0.985574,0.985574
PurchaseOrderLines.LastEditedWhen,SpecialDeals.LastEditedWhen,PurchaseOrderLines,SpecialDeals,0.660511,0.09617546889310503,1.0,0.027174,0.985574,0.985574
SupplierTransactions.LastEditedWhen,SystemParameters.LastEditedWhen,SupplierTransactions,SystemParameters,0.660511,0.09617546889310503,1.0,0.02838,0.985574,0.985574
ColdRoomTemperatures.ValidFrom,Customers.ValidFrom,ColdRoomTemperatures,Customers,0.660511,0.09617546889310503,1.0,0.060002,0.985574,0.985574
StockItemTransactions.LastEditedWhen,SystemParameters.LastEditedWhen,StockItemTransactions,SystemParameters,0.660511,0.09617546889310503,1.0,0.024527,0.985574,0.985574
ColdRoomTemperatures.ValidFrom,People.ValidFrom,ColdRoomTemperatures,People,0.660511,0.09617546889310503,1.0,0.042087,0.985574,0.985574
ColdRoomTemperatures.ValidFrom,StateProvinces.ValidFrom,ColdRoomTemperatures,StateProvinces,0.660511,0.09617546889310503,1.0,0.041453,0.985574,0.985574
ColdRoomTemperatures.RecordedWhen,VehicleTemperatures.RecordedWhen,ColdRoomTemperatures,VehicleTemperatures,0.660511,0.09617546889310503,1.0,0.070065,0.985574,0.985574
SpecialDeals.LastEditedWhen,StockItemStockGroups.LastEditedWhen,SpecialDeals,StockItemStockGroups,0.660511,0.09617546889310503,1.0,0.029804,0.985574,0.985574
SpecialDeals.LastEditedWhen,StockItemTransactions.LastEditedWhen,SpecialDeals,StockItemTransactions,0.660511,0.09617546889310503,1.0,0.024776,0.985574,0.985574
Invoices.LastEditedWhen,SpecialDeals.LastEditedWhen,Invoices,SpecialDeals,0.660511,0.09617546889310503,1.0,0.025769,0.985574,0.985574
ColdRoomTemperatures.ValidFrom,StockItems.ValidFrom,ColdRoomTemperatures,StockItems,0.660511,0.09617546889310503,1.0,0.038482,0.985574,0.985574
SpecialDeals.LastEditedWhen,SupplierTransactions.LastEditedWhen,SpecialDeals,SupplierTransactions,0.660511,0.09617546889310503,1.0,0.029608,0.985574,0.985574
Invoices.LastEditedWhen,SystemParameters.LastEditedWhen,Invoices,SystemParameters,0.660511,0.09617546889310503,1.0,0.0247,0.985574,0.985574
BuyingGroups.ValidFrom,StockItems.ValidFrom,BuyingGroups,StockItems,0.660511,0.09617546889310503,1.0,0.056427,0.985574,0.985574
BuyingGroups.ValidFrom,StateProvinces.ValidFrom,BuyingGroups,StateProvinces,0.660511,0.09617546889310503,1.0,0.046774,0.985574,0.985574
CustomerTransactions.LastEditedWhen,SystemParameters.LastEditedWhen,CustomerTransactions,SystemParameters,0.660511,0.09617546889310503,1.0,0.040433,0.985574,0.985574
BuyingGroups.ValidFrom,People.ValidFrom,BuyingGroups,People,0.660511,0.09617546889310503,1.0,0.061219,0.985574,0.985574
InvoiceLines.LastEditedWhen,SpecialDeals.LastEditedWhen,InvoiceLines,SpecialDeals,0.660511,0.09617546889310503,1.0,0.022297,0.985574,0.985574
StockItems.ValidFrom,Suppliers.ValidFrom,StockItems,Suppliers,0.660511,0.09617546889310503,1.0,0.037313,0.985574,0.985574
OrderLines.LastEditedWhen,SystemParameters.LastEditedWhen,OrderLines,SystemParameters,0.660511,0.09617546889310503,1.0,0.024258,0.985574,0.985574
StateProvinces.ValidFrom,Suppliers.ValidFrom,StateProvinces,Suppliers,0.660511,0.09617546889310503,1.0,0.044183,0.985574,0.985574
PurchaseOrders.LastEditedWhen,SpecialDeals.LastEditedWhen,PurchaseOrders,SpecialDeals,0.660511,0.09617546889310503,1.0,0.03091,0.985574,0.985574
Suppliers.DeliveryLocation,SystemParameters.DeliveryLocation,Suppliers,SystemParameters,0.660604,0.09618901040658029,1.0,0.042057,0.985572,0.985572
Customers.DeliveryLocation,SystemParameters.DeliveryLocation,Customers,SystemParameters,0.660617,0.0961909033063134,1.0,0.042394,0.985571,0.985571
Customers.DeliveryAddressLine1,SystemParameters.DeliveryAddressLine1,Customers,SystemParameters,0.660685,0.09620080462799423,1.0,0.052861,0.98557,0.98557
Suppliers.DeliveryAddressLine1,SystemParameters.DeliveryAddressLine1,Suppliers,SystemParameters,0.660851,0.09622497550150921,1.0,0.039827,0.985566,0.985566
Customers.PostalAddressLine1,SystemParameters.PostalAddressLine1,Customers,SystemParameters,0.661061,0.0962555531125824,1.0,0.045072,0.985562,0.985562
Suppliers.PostalAddressLine1,SystemParameters.PostalAddressLine1,Suppliers,SystemParameters,0.661072,0.09625715479697194,1.0,0.033364,0.985561,0.985561
Customers.PostalAddressLine2,SystemParameters.PostalAddressLine2,Customers,SystemParameters,0.661748,0.0963555855830932,1.0,0.037291,0.985547,0.985547
Suppliers.PostalAddressLine2,SystemParameters.PostalAddressLine2,Suppliers,SystemParameters,0.662393,0.09644950253138937,1.0,0.028243,0.985533,0.985533
Customers.DeliveryAddressLine2,SystemParameters.DeliveryAddressLine2,Customers,SystemParameters,0.664778,0.09679677682857754,1.0,0.051957,0.98548,0.98548
Suppliers.DeliveryAddressLine2,SystemParameters.DeliveryAddressLine2,Suppliers,SystemParameters,0.665042,0.09683521725392667,1.0,0.034671,0.985475,0.985475
OrderLines.UnitPrice,SpecialDeals.UnitPrice,OrderLines,SpecialDeals,0.68402,0.09959855964891078,1.0,0.040772,0.98506,0.98506
Invoices.DeliveryInstructions,Orders.DeliveryInstructions,Invoices,Orders,0.724775,0.10553280031218285,1.0,0.061813,0.98417,0.98417
SpecialDeals.UnitPrice,StockItems.UnitPrice,SpecialDeals,StockItems,0.73926,0.10764192743787285,1.0,0.041861,0.983854,0.983854
InvoiceLines.UnitPrice,SpecialDeals.UnitPrice,InvoiceLines,SpecialDeals,0.748189,0.10894205833916977,1.0,0.040183,0.983659,0.983659
Customers.DeliveryAddressLine1,Suppliers.DeliveryAddressLine2,Customers,Suppliers,0.001342,0.00019540549552474822,0.95,0.064198,0.957471,0.957471
Customers.DeliveryAddressLine1,Customers.DeliveryAddressLine2,Customers,Customers,0.001471,0.0002141888851839826,0.95,0.096204,0.957468,0.957468
Suppliers.DeliveryAddressLine1,Suppliers.DeliveryAddressLine2,Suppliers,Suppliers,0.001523,0.00022176048411638713,0.95,0.048368,0.957467,0.957467
Customers.DeliveryAddressLine2,Suppliers.DeliveryAddressLine1,Customers,Suppliers,0.001653,0.00024068948144739848,0.95,0.072483,0.957464,0.957464
SystemParameters.DeliveryAddressLine1,SystemParameters.DeliveryAddressLine2,SystemParameters,SystemParameters,0.005422,0.0007894847963749514,0.95,0.028548,0.957382,0.957382
Customers.PostalAddressLine1,Customers.PostalAddressLine2,Customers,Customers,0.00028,4.077014809756296e-05,0.944444,0.070856,0.952771,0.952771
Customers.PostalAddressLine2,Suppliers.PostalAddressLine1,Customers,Suppliers,0.000285,4.1498186456448014e-05,0.944444,0.052451,0.952771,0.952771
SystemParameters.PostalAddressLine1,SystemParameters.PostalAddressLine2,SystemParameters,SystemParameters,0.000581,8.459805730244315e-05,0.944444,0.024832,0.952765,0.952765
Customers.PostalAddressLine1,Suppliers.PostalAddressLine2,Customers,Suppliers,0.000751,0.00010935136150453496,0.944444,0.053664,0.952761,0.952761
Suppliers.PostalAddressLine1,Suppliers.PostalAddressLine2,Suppliers,Suppliers,0.00074,0.00010774967711498783,0.944444,0.039724,0.952761,0.952761
Invoices.PackedByPersonID,Orders.PickedByPersonID,Invoices,Orders,0.014784,0.0021526638195513243,0.9375,0.04834,0.946552,0.946552
Suppliers.DeliveryAddressLine2,SystemParameters.DeliveryAddressLine1,Suppliers,SystemParameters,0.661743,0.09635485754473432,0.95,0.035126,0.943047,0.943047
Customers.DeliveryAddressLine2,SystemParameters.DeliveryAddressLine1,Customers,SystemParameters,0.661873,0.09637378654206533,0.95,0.052638,0.943044,0.943044
Customers.DeliveryAddressLine1,SystemParameters.DeliveryAddressLine2,Customers,SystemParameters,0.666083,0.09698679484024654,0.95,0.052176,0.942952,0.942952
Suppliers.DeliveryAddressLine1,SystemParameters.DeliveryAddressLine2,Suppliers,SystemParameters,0.666273,0.09701446029788417,0.95,0.039311,0.942948,0.942948
Customers.PostalAddressLine2,SystemParameters.PostalAddressLine1,Customers,SystemParameters,0.661214,0.09627783108636427,0.944444,0.04005,0.938336,0.938336
Customers.PostalAddressLine1,SystemParameters.PostalAddressLine2,Customers,SystemParameters,0.661642,0.09634015116988483,0.944444,0.041966,0.938326,0.938326
Suppliers.PostalAddressLine1,SystemParameters.PostalAddressLine2,Suppliers,SystemParameters,0.661653,0.09634175285427439,0.944444,0.031065,0.938326,0.938326
Suppliers.PostalAddressLine2,SystemParameters.PostalAddressLine1,Suppliers,SystemParameters,0.661812,0.09636490447408692,0.944444,0.030333,0.938323,0.938323
StateProvinces.StateProvinceCode,StateProvinces.StateProvinceName,StateProvinces,StateProvinces,0.000931,0.00013556074242439685,0.823529,0.064004,0.849979,0.849979
Suppliers.BankAccountName,Suppliers.BankAccountNumber,Suppliers,Suppliers,0.194669,0.028345299857158876,0.823529,0.089846,0.845748,0.845748
PurchaseOrderLines.IsOrderLineFinalized,PurchaseOrders.IsOrderFinalized,PurchaseOrderLines,PurchaseOrders,0.0,0.0,0.8,0.073732,0.83,0.83
SupplierCategories.SupplierCategoryID,SupplierCategories.SupplierCategoryName,SupplierCategories,SupplierCategories,0.18609,0.0270961316409839,0.8,0.061838,0.825936,0.825936
CustomerCategories.CustomerCategoryID,CustomerCategories.CustomerCategoryName,CustomerCategories,CustomerCategories,0.187449,0.027294012466928856,0.8,0.138863,0.825906,0.825906
SupplierCategories.SupplierCategoryName,Suppliers.SupplierCategoryID,SupplierCategories,Suppliers,0.190761,0.027776265075854314,0.8,0.060156,0.825834,0.825834
Suppliers.BankAccountName,Suppliers.BankAccountCode,Suppliers,Suppliers,0.206806,0.03011254016951645,0.8,0.091006,0.825483,0.825483
CustomerCategories.CustomerCategoryName,Customers.CustomerCategoryID,CustomerCategories,Customers,0.22109,0.03219240015317927,0.8,0.146568,0.825171,0.825171
PurchaseOrderLines.PurchaseOrderLineID,PurchaseOrderLines.PurchaseOrderID,PurchaseOrderLines,PurchaseOrderLines,0.0,0.0,0.789474,0.09878,0.821053,0.821053
PurchaseOrderLines.PurchaseOrderLineID,PurchaseOrders.PurchaseOrderID,PurchaseOrderLines,PurchaseOrders,0.0,0.0,0.789474,0.103449,0.821053,0.821053
PurchaseOrderLines.PurchaseOrderLineID,StockItemTransactions.PurchaseOrderID,PurchaseOrderLines,StockItemTransactions,0.0,0.0,0.789474,0.089264,0.821053,0.821053
PurchaseOrderLines.PurchaseOrderLineID,SupplierTransactions.PurchaseOrderID,PurchaseOrderLines,SupplierTransactions,0.0,0.0,0.789474,0.092933,0.821053,0.821053
TransactionTypes.TransactionTypeID,TransactionTypes.TransactionTypeName,TransactionTypes,TransactionTypes,0.185557,0.027018522751926753,0.789474,0.08533,0.817,0.817
CustomerCategories.CustomerCategoryName,SpecialDeals.CustomerCategoryID,CustomerCategories,SpecialDeals,0.728558,0.10608363413451528,0.8,0.139014,0.814087,0.814087
CustomerTransactions.TransactionTypeID,TransactionTypes.TransactionTypeName,CustomerTransactions,TransactionTypes,0.372718,0.05427060020938383,0.789474,0.108102,0.812912,0.812912
StockItemTransactions.TransactionTypeID,TransactionTypes.TransactionTypeName,StockItemTransactions,TransactionTypes,0.384159,0.05593649758218461,0.789474,0.070282,0.812662,0.812662
SupplierTransactions.TransactionTypeID,TransactionTypes.TransactionTypeName,SupplierTransactions,TransactionTypes,0.431539,0.06283538907097937,0.789474,0.078436,0.811628,0.811628
DeliveryMethods.DeliveryMethodID,DeliveryMethods.DeliveryMethodName,DeliveryMethods,DeliveryMethods,0.187545,0.02730799080341945,0.777778,0.063073,0.807015,0.807015
DeliveryMethods.DeliveryMethodName,Suppliers.DeliveryMethodID,DeliveryMethods,Suppliers,0.202622,0.029503317670801436,0.777778,0.063669,0.806686,0.806686
DeliveryMethods.DeliveryMethodName,PurchaseOrders.DeliveryMethodID,DeliveryMethods,PurchaseOrders,0.202622,0.029503317670801436,0.777778,0.070002,0.806686,0.806686
DeliveryMethods.DeliveryMethodName,Invoices.DeliveryMethodID,DeliveryMethods,Invoices,0.527133,0.07675460884683091,0.777778,0.064356,0.799598,0.799598
Customers.DeliveryMethodID,DeliveryMethods.DeliveryMethodName,Customers,DeliveryMethods,0.527133,0.07675460884683091,0.777778,0.099076,0.799598,0.799598
PaymentMethods.PaymentMethodID,PaymentMethods.PaymentMethodName,PaymentMethods,PaymentMethods,0.166952,0.02430949201851547,0.764706,0.065141,0.796354,0.796354
CustomerTransactions.CustomerTransactionID,SupplierTransactions.SupplierTransactionID,CustomerTransactions,SupplierTransactions,0.07048,0.010262428706843706,0.761905,0.088087,0.79608,0.79608
StateProvinces.StateProvinceID,StateProvinces.StateProvinceName,StateProvinces,StateProvinces,0.18752,0.027304350611625023,0.764706,0.06998,0.795904,0.795904
StateProvinces.StateProvinceID,StateProvinces.StateProvinceCode,StateProvinces,StateProvinces,0.188451,0.027439911354049423,0.764706,0.074047,0.795884,0.795884
Cities.StateProvinceID,StateProvinces.StateProvinceName,Cities,StateProvinces,0.220258,0.0320712545702608,0.764706,0.087066,0.795189,0.795189
Cities.StateProvinceID,StateProvinces.StateProvinceCode,Cities,StateProvinces,0.221189,0.0322068153126852,0.764706,0.092126,0.795169,0.795169
CustomerTransactions.PaymentMethodID,PaymentMethods.PaymentMethodName,CustomerTransactions,PaymentMethods,0.438353,0.06382755974646792,0.764706,0.084946,0.790426,0.790426
PaymentMethods.PaymentMethodName,SupplierTransactions.PaymentMethodID,PaymentMethods,SupplierTransactions,0.438353,0.06382755974646792,0.764706,0.062227,0.790426,0.790426
CustomerCategories.CustomerCategoryName,SupplierCategories.SupplierCategoryName,CustomerCategories,SupplierCategories,0.001359,0.0001978808259449574,0.75,0.096031,0.78747,0.78747
BuyingGroups.BuyingGroupID,BuyingGroups.BuyingGroupName,BuyingGroups,BuyingGroups,0.091057,0.013258597768999252,0.733333,0.179493,0.771344,0.771344
BuyingGroups.BuyingGroupName,Customers.BuyingGroupID,BuyingGroups,Customers,0.091057,0.013258597768999252,0.733333,0.16552,0.771344,0.771344
BuyingGroups.BuyingGroupName,SpecialDeals.BuyingGroupID,BuyingGroups,SpecialDeals,0.091057,0.013258597768999252,0.733333,0.151877,0.771344,0.771344
PackageTypes.PackageTypeID,PackageTypes.PackageTypeName,PackageTypes,PackageTypes,0.18814,0.02739462736812677,0.733333,0.047728,0.769224,0.769224
Cities.Location,StockItemHoldings.BinLocation,Cities,StockItemHoldings,0.005058,0.0007364836038481195,0.727273,0.058549,0.768072,0.768072
InvoiceLines.PackageTypeID,PackageTypes.PackageTypeName,InvoiceLines,PackageTypes,0.250626,0.036493068346785056,0.733333,0.041809,0.767859,0.767859
OrderLines.PackageTypeID,PackageTypes.PackageTypeName,OrderLines,PackageTypes,0.250626,0.036493068346785056,0.733333,0.046162,0.767859,0.767859
PurchaseOrderLines.Description,SpecialDeals.DealDescription,PurchaseOrderLines,SpecialDeals,0.345824,0.05035462748461291,0.733333,0.05026,0.76578,0.76578
InvoiceLines.Description,SpecialDeals.DealDescription,InvoiceLines,SpecialDeals,0.346368,0.0504338380580596,0.733333,0.03604,0.765768,0.765768
OrderLines.Description,SpecialDeals.DealDescription,OrderLines,SpecialDeals,0.346423,0.05044184648000734,0.733333,0.03957,0.765767,0.765767
PackageTypes.PackageTypeName,PurchaseOrderLines.PackageTypeID,PackageTypes,PurchaseOrderLines,0.369643,0.05382285661866952,0.733333,0.053705,0.76526,0.76526
CustomerCategories.CustomerCategoryID,SupplierCategories.SupplierCategoryID,CustomerCategories,SupplierCategories,0.0,0.0,0.722222,0.089419,0.763889,0.763889
CustomerCategories.CustomerCategoryID,Suppliers.SupplierCategoryID,CustomerCategories,Suppliers,0.004671,0.0006801334348704165,0.722222,0.086987,0.763787,0.763787
Customers.CustomerCategoryID,Suppliers.SupplierCategoryID,Customers,Suppliers,0.02897,0.004218254251379996,0.722222,0.091814,0.763256,0.763256
Customers.CustomerCategoryID,SupplierCategories.SupplierCategoryID,Customers,SupplierCategories,0.033641,0.004898387686250413,0.722222,0.09438,0.763154,0.763154
StockItemStockGroups.LastEditedBy,SystemParameters.LastEditedWhen,StockItemStockGroups,SystemParameters,0.003485,0.0005074427361428819,0.714286,0.033025,0.757067,0.757067
PackageTypes.LastEditedBy,SpecialDeals.LastEditedWhen,PackageTypes,SpecialDeals,0.003485,0.0005074427361428819,0.714286,0.035549,0.757067,0.757067
People.LastEditedBy,SystemParameters.LastEditedWhen,People,SystemParameters,0.003485,0.0005074427361428819,0.714286,0.034375,0.757067,0.757067
SpecialDeals.LastEditedWhen,StockItems.LastEditedBy,SpecialDeals,StockItems,0.003485,0.0005074427361428819,0.714286,0.033188,0.757067,0.757067
SpecialDeals.LastEditedWhen,StockItemStockGroups.LastEditedBy,SpecialDeals,StockItemStockGroups,0.003485,0.0005074427361428819,0.714286,0.034626,0.757067,0.757067
Suppliers.LastEditedBy,SystemParameters.LastEditedWhen,Suppliers,SystemParameters,0.003485,0.0005074427361428819,0.714286,0.036379,0.757067,0.757067
BuyingGroups.LastEditedBy,SpecialDeals.LastEditedWhen,BuyingGroups,SpecialDeals,0.003485,0.0005074427361428819,0.714286,0.047568,0.757067,0.757067
SpecialDeals.LastEditedWhen,SystemParameters.LastEditedBy,SpecialDeals,SystemParameters,0.003485,0.0005074427361428819,0.714286,0.030485,0.757067,0.757067
PackageTypes.LastEditedBy,SystemParameters.LastEditedWhen,PackageTypes,SystemParameters,0.003485,0.0005074427361428819,0.714286,0.034075,0.757067,0.757067
StockItems.LastEditedBy,SystemParameters.LastEditedWhen,StockItems,SystemParameters,0.003485,0.0005074427361428819,0.714286,0.033336,0.757067,0.757067
SystemParameters.LastEditedBy,SystemParameters.LastEditedWhen,SystemParameters,SystemParameters,0.003485,0.0005074427361428819,0.714286,0.039343,0.757067,0.757067
BuyingGroups.LastEditedBy,SystemParameters.LastEditedWhen,BuyingGroups,SystemParameters,0.003485,0.0005074427361428819,0.714286,0.045595,0.757067,0.757067
People.LastEditedBy,SpecialDeals.LastEditedWhen,People,SpecialDeals,0.003485,0.0005074427361428819,0.714286,0.035863,0.757067,0.757067
SpecialDeals.LastEditedWhen,Suppliers.LastEditedBy,SpecialDeals,Suppliers,0.003485,0.0005074427361428819,0.714286,0.037954,0.757067,0.757067
StockItemHoldings.LastEditedBy,StockItemHoldings.LastEditedWhen,StockItemHoldings,StockItemHoldings,0.093529,0.013618539933632023,0.714286,0.034081,0.7551,0.7551
StockItemHoldings.LastEditedWhen,TransactionTypes.LastEditedBy,StockItemHoldings,TransactionTypes,0.114187,0.016626503217201508,0.714286,0.034496,0.754649,0.754649
StockGroups.LastEditedBy,StockItemHoldings.LastEditedWhen,StockGroups,StockItemHoldings,0.114187,0.016626503217201508,0.714286,0.04546,0.754649,0.754649
PaymentMethods.LastEditedBy,StockItemHoldings.LastEditedWhen,PaymentMethods,StockItemHoldings,0.114187,0.016626503217201508,0.714286,0.031606,0.754649,0.754649
Colors.LastEditedBy,StockItemHoldings.LastEditedWhen,Colors,StockItemHoldings,0.114187,0.016626503217201508,0.714286,0.066653,0.754649,0.754649
CustomerCategories.LastEditedBy,StockItemHoldings.LastEditedWhen,CustomerCategories,StockItemHoldings,0.114187,0.016626503217201508,0.714286,0.044918,0.754649,0.754649
DeliveryMethods.LastEditedBy,StockItemHoldings.LastEditedWhen,DeliveryMethods,StockItemHoldings,0.128879,0.018765771130949346,0.714286,0.033003,0.754328,0.754328
StockItemHoldings.LastEditedWhen,SupplierCategories.LastEditedBy,StockItemHoldings,SupplierCategories,0.128879,0.018765771130949346,0.714286,0.03492,0.754328,0.754328
CustomerTransactions.LastEditedWhen,Orders.LastEditedBy,CustomerTransactions,Orders,0.186237,0.02711753596873512,0.714286,0.059442,0.753075,0.753075
Orders.LastEditedBy,StockItemStockGroups.LastEditedWhen,Orders,StockItemStockGroups,0.186237,0.02711753596873512,0.714286,0.032912,0.753075,0.753075
OrderLines.LastEditedWhen,Orders.LastEditedBy,OrderLines,Orders,0.186237,0.02711753596873512,0.714286,0.035662,0.753075,0.753075
Orders.LastEditedBy,StockItemTransactions.LastEditedWhen,Orders,StockItemTransactions,0.186237,0.02711753596873512,0.714286,0.034913,0.753075,0.753075
Orders.LastEditedBy,PurchaseOrders.LastEditedWhen,Orders,PurchaseOrders,0.186237,0.02711753596873512,0.714286,0.043557,0.753075,0.753075
Orders.LastEditedBy,SupplierTransactions.LastEditedWhen,Orders,SupplierTransactions,0.186237,0.02711753596873512,0.714286,0.041723,0.753075,0.753075
Invoices.LastEditedWhen,Orders.LastEditedBy,Invoices,Orders,0.186237,0.02711753596873512,0.714286,0.036312,0.753075,0.753075
Orders.LastEditedBy,PurchaseOrderLines.LastEditedWhen,Orders,PurchaseOrderLines,0.186237,0.02711753596873512,0.714286,0.037959,0.753075,0.753075
InvoiceLines.LastEditedWhen,Orders.LastEditedBy,InvoiceLines,Orders,0.186237,0.02711753596873512,0.714286,0.031419,0.753075,0.753075
Orders.LastEditedBy,Orders.LastEditedWhen,Orders,Orders,0.186237,0.02711753596873512,0.714286,0.042673,0.753075,0.753075
StockGroups.StockGroupID,StockGroups.StockGroupName,StockGroups,StockGroups,0.187521,0.0273044962192968,0.714286,0.111297,0.753047,0.753047
Invoices.LastEditedBy,SupplierTransactions.LastEditedWhen,Invoices,SupplierTransactions,0.188065,0.027383706792743497,0.714286,0.03662,0.753036,0.753036
InvoiceLines.LastEditedWhen,Invoices.LastEditedBy,InvoiceLines,Invoices,0.188065,0.027383706792743497,0.714286,0.027577,0.753036,0.753036
CustomerTransactions.LastEditedWhen,Invoices.LastEditedBy,CustomerTransactions,Invoices,0.188065,0.027383706792743497,0.714286,0.052173,0.753036,0.753036
Invoices.LastEditedBy,StockItemStockGroups.LastEditedWhen,Invoices,StockItemStockGroups,0.188065,0.027383706792743497,0.714286,0.028888,0.753036,0.753036
Invoices.LastEditedBy,Invoices.LastEditedWhen,Invoices,Invoices,0.188065,0.027383706792743497,0.714286,0.031872,0.753036,0.753036
Invoices.LastEditedBy,OrderLines.LastEditedWhen,Invoices,OrderLines,0.188065,0.027383706792743497,0.714286,0.031301,0.753036,0.753036
Invoices.LastEditedBy,Orders.LastEditedWhen,Invoices,Orders,0.188065,0.027383706792743497,0.714286,0.037454,0.753036,0.753036
Invoices.LastEditedBy,PurchaseOrders.LastEditedWhen,Invoices,PurchaseOrders,0.188065,0.027383706792743497,0.714286,0.03823,0.753036,0.753036
Invoices.LastEditedBy,PurchaseOrderLines.LastEditedWhen,Invoices,PurchaseOrderLines,0.188065,0.027383706792743497,0.714286,0.033317,0.753036,0.753036
Invoices.LastEditedBy,StockItemTransactions.LastEditedWhen,Invoices,StockItemTransactions,0.188065,0.027383706792743497,0.714286,0.030644,0.753036,0.753036
OrderLines.LastEditedBy,StockItemTransactions.LastEditedWhen,OrderLines,StockItemTransactions,0.19148,0.027880956991861987,0.714286,0.030865,0.752961,0.752961
InvoiceLines.LastEditedWhen,OrderLines.LastEditedBy,InvoiceLines,OrderLines,0.19148,0.027880956991861987,0.714286,0.027776,0.752961,0.752961
OrderLines.LastEditedBy,OrderLines.LastEditedWhen,OrderLines,OrderLines,0.19148,0.027880956991861987,0.714286,0.031527,0.752961,0.752961
Invoices.LastEditedWhen,OrderLines.LastEditedBy,Invoices,OrderLines,0.19148,0.027880956991861987,0.714286,0.032102,0.752961,0.752961
OrderLines.LastEditedBy,Orders.LastEditedWhen,OrderLines,Orders,0.19148,0.027880956991861987,0.714286,0.037725,0.752961,0.752961
OrderLines.LastEditedBy,SupplierTransactions.LastEditedWhen,OrderLines,SupplierTransactions,0.19148,0.027880956991861987,0.714286,0.036884,0.752961,0.752961
OrderLines.LastEditedBy,PurchaseOrderLines.LastEditedWhen,OrderLines,PurchaseOrderLines,0.19148,0.027880956991861987,0.714286,0.033557,0.752961,0.752961
CustomerTransactions.LastEditedWhen,OrderLines.LastEditedBy,CustomerTransactions,OrderLines,0.19148,0.027880956991861987,0.714286,0.052549,0.752961,0.752961
OrderLines.LastEditedBy,PurchaseOrders.LastEditedWhen,OrderLines,PurchaseOrders,0.19148,0.027880956991861987,0.714286,0.038506,0.752961,0.752961
OrderLines.LastEditedBy,StockItemStockGroups.LastEditedWhen,OrderLines,StockItemStockGroups,0.19148,0.027880956991861987,0.714286,0.034502,0.752961,0.752961
StockGroups.StockGroupName,StockItemStockGroups.StockGroupID,StockGroups,StockItemStockGroups,0.191871,0.0279378895915268,0.714286,0.107813,0.752952,0.752952
StockItemStockGroups.LastEditedWhen,StockItemTransactions.LastEditedBy,StockItemStockGroups,StockItemTransactions,0.198047,0.028837162572421617,0.714286,0.037356,0.752818,0.752818
Orders.LastEditedWhen,StockItemTransactions.LastEditedBy,Orders,StockItemTransactions,0.198047,0.028837162572421617,0.714286,0.038891,0.752818,0.752818
Invoices.LastEditedWhen,StockItemTransactions.LastEditedBy,Invoices,StockItemTransactions,0.198047,0.028837162572421617,0.714286,0.033094,0.752818,0.752818
PurchaseOrders.LastEditedWhen,StockItemTransactions.LastEditedBy,PurchaseOrders,StockItemTransactions,0.198047,0.028837162572421617,0.714286,0.039696,0.752818,0.752818
OrderLines.LastEditedWhen,StockItemTransactions.LastEditedBy,OrderLines,StockItemTransactions,0.198047,0.028837162572421617,0.714286,0.032502,0.752818,0.752818
StockItemTransactions.LastEditedBy,StockItemTransactions.LastEditedWhen,StockItemTransactions,StockItemTransactions,0.198047,0.028837162572421617,0.714286,0.031819,0.752818,0.752818
CustomerTransactions.LastEditedWhen,StockItemTransactions.LastEditedBy,CustomerTransactions,StockItemTransactions,0.198047,0.028837162572421617,0.714286,0.054173,0.752818,0.752818
PurchaseOrderLines.LastEditedWhen,StockItemTransactions.LastEditedBy,PurchaseOrderLines,StockItemTransactions,0.198047,0.028837162572421617,0.714286,0.034594,0.752818,0.752818
